wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
18;podkarpackie;1816;rzeszowski;1816143;gm.m-w. Tyczyn;Rzeszowski;10662;3927;3681;36,8317;34,5245
16;opolskie;1603;kędzierzyńsko-kozielski;1603022;gm.w Bierawa;Opolski;7895;2865;2725;36,2888;34,5155
18;podkarpackie;1807;krośnieński;1807083;gm.m-w. Rymanów;Krośnieński;15877;5724;5479;36,0522;34,509
6;lubelskie;603;chełmski;603062;gm.w Kamień;Chełmski;4162;1502;1436;36,0884;34,5026
24;śląskie;2411;raciborski;2411072;gm.w Pietrowice Wielkie;Katowicki;6888;2506;2375;36,3821;34,4803
14;mazowieckie;1426;siedlecki;1426102;gm.w Suchożebry;Siedlecki;4652;1697;1604;36,4789;34,4798
18;podkarpackie;1802;brzozowski;1802062;gm.w Nozdrzec;Krośnieński;7912;2936;2728;37,1082;34,4793
26;świętokrzyskie;2604;kielecki;2604062;gm.w Górno;Kielecki;14649;5395;5047;36,8285;34,4529
18;podkarpackie;1810;łańcucki;1810072;gm.w Żołynia;Rzeszowski;7037;2522;2423;35,8391;34,4323
22;pomorskie;2213;starogardzki;2213102;gm.w Skórcz;Gdański;4639;1749;1596;37,7021;34,404
6;lubelskie;607;kraśnicki;607032;gm.w Dzierzkowice;Lubelski;5236;1922;1800;36,7074;34,3774
2;dolnośląskie;224;ząbkowicki;224042;gm.w Stoszowice;Wałbrzyski;5360;2007;1842;37,444;34,3657
26;świętokrzyskie;2604;kielecki;2604023;gm.m-w. Bodzentyn;Kielecki;11426;4237;3926;37,0821;34,3602
32;zachodniopomorskie;3213;sławieński;3213062;gm.w Sławno;Słupski;8833;3243;3035;36,7146;34,3598
10;łódzkie;1007;opoczyński;1007082;gm.w Żarnów;Piotrkowski;5817;2184;1998;37,5451;34,3476
20;podlaskie;2012;suwalski;2012062;gm.w Rutka-Tartak;Suwalski;2330;843;800;36,1803;34,3348
2;dolnośląskie;204;górowski;204032;gm.w Niechlów;Leszczyński;4801;1742;1648;36,2841;34,3262
2;dolnośląskie;201;bolesławiecki;201043;gm.m-w. Nowogrodziec;Jeleniogórski;15229;5551;5223;36,4502;34,2964
6;lubelskie;607;kraśnicki;607083;gm.m-w. Urzędów;Lubelski;8453;3014;2899;35,656;34,2955
28;warmińsko-mazurskie;2811;nidzicki;2811012;gm.w Janowiec Kościelny;Olsztyński;3193;1196;1095;37,4569;34,2938
2;dolnośląskie;225;zgorzelecki;225052;gm.w Sulików;Jeleniogórski;6030;2257;2067;37,4295;34,2786
22;pomorskie;2205;kartuski;2205012;gm.w Chmielno;Gdański;7872;2990;2698;37,9827;34,2734
18;podkarpackie;1811;mielecki;1811052;gm.w Mielec;Rzeszowski;13445;4931;4608;36,6753;34,273
26;świętokrzyskie;2611;starachowicki;2611042;gm.w Pawłów;Kielecki;15187;5517;5201;36,3271;34,2464
24;śląskie;2407;lubliniecki;2407052;gm.w Kochanowice;Częstochowski;6959;2555;2381;36,715;34,2147
24;śląskie;2417;żywiecki;2417142;gm.w Ujsoły;Bielski;4406;1637;1507;37,1539;34,2034
12;małopolskie;1209;myślenicki;1209022;gm.w Lubień;Nowosądecki;10080;3663;3445;36,3393;34,1766
28;warmińsko-mazurskie;2815;ostródzki;2815032;gm.w Grunwald;Olsztyński;5566;2083;1902;37,4236;34,1718
6;lubelskie;608;lubartowski;608042;gm.w Jeziorzany;Lubelski;2722;1040;930;38,2072;34,1661
28;warmińsko-mazurskie;2806;giżycki;2806102;gm.w Wydminy;Suwalski;6176;2343;2110;37,9372;34,1645
26;świętokrzyskie;2606;opatowski;2606022;gm.w Iwaniska;Tarnobrzeski;6516;2482;2226;38,0909;34,1621
6;lubelskie;602;biłgorajski;602053;gm.m-w. Frampol;Zamojski;6059;2174;2069;35,8805;34,1475
12;małopolskie;1205;gorlicki;1205042;gm.w Gorlice;Nowosądecki;17271;6275;5897;36,3326;34,1439
6;lubelskie;618;tomaszowski;618042;gm.w Krynice;Zamojski;3204;1161;1093;36,236;34,1136
14;mazowieckie;1437;żuromiński;1437052;gm.w Siemiątkowo;Ciechanowski;3426;1253;1168;36,5733;34,0922
28;warmińsko-mazurskie;2814;olsztyński;2814122;gm.w Świątki;Olsztyński;3991;1529;1360;38,3112;34,0767
20;podlaskie;2011;sokólski;2011062;gm.w Nowy Dwór;Białostocki;2573;923;876;35,8725;34,0459
6;lubelskie;617;świdnicki;617052;gm.w Trawniki;Lubelski;8833;3252;3007;36,8165;34,0428
14;mazowieckie;1410;łosicki;1410032;gm.w Olszanka;Bialskopodlaski;2914;1063;992;36,4791;34,0426
14;mazowieckie;1412;miński;1412102;gm.w Latowicz;Siedlecki;5379;1985;1831;36,9028;34,0398
26;świętokrzyskie;2606;opatowski;2606012;gm.w Baćkowice;Tarnobrzeski;4837;1774;1646;36,6756;34,0294
6;lubelskie;602;biłgorajski;602073;gm.m-w. Józefów;Zamojski;6706;2454;2282;36,5941;34,0292
18;podkarpackie;1813;przemyski;1813102;gm.w Żurawica;Przemyski;12940;4672;4403;36,1051;34,0263
16;opolskie;1603;kędzierzyńsko-kozielski;1603042;gm.w Pawłowiczki;Opolski;7277;2600;2476;35,729;34,025
20;podlaskie;2012;suwalski;2012092;gm.w Wiżajny;Suwalski;2311;830;786;35,9152;34,0113
20;podlaskie;2010;siemiatycki;2010023;gm.m-w. Drohiczyn;Białostocki;6146;2217;2089;36,0722;33,9896
30;wielkopolskie;3017;ostrowski;3017072;gm.w Sieroszewice;Kaliski;9660;3533;3282;36,5735;33,9752
2;dolnośląskie;204;górowski;204022;gm.w Jemielno;Leszczyński;2967;1067;1008;35,9623;33,9737
6;lubelskie;609;lubelski;609062;gm.w Jabłonna;Lubelski;8107;2941;2754;36,2773;33,9706
12;małopolskie;1210;nowosądecki;1210022;gm.w Chełmiec;Nowosądecki;28959;10399;9835;35,9094;33,9618
22;pomorskie;2215;wejherowski;2215052;gm.w Gniewino;Gdański;7456;2762;2532;37,044;33,9592
28;warmińsko-mazurskie;2811;nidzicki;2811022;gm.w Janowo;Olsztyński;2633;951;894;36,1185;33,9537
20;podlaskie;2011;sokólski;2011093;gm.m-w. Suchowola;Białostocki;6765;2448;2296;36,1863;33,9394
18;podkarpackie;1819;strzyżowski;1819012;gm.w Czudec;Rzeszowski;11777;4260;3996;36,1722;33,9305
14;mazowieckie;1403;garwoliński;1403122;gm.w Trojanów;Siedlecki;7236;2697;2455;37,272;33,9276
6;lubelskie;618;tomaszowski;618053;gm.m-w. Lubycza Królewska;Zamojski;6102;2221;2070;36,3979;33,9233
20;podlaskie;2002;białostocki;2002143;gm.m-w. Zabłudów;Białostocki;9386;3348;3184;35,6701;33,9229
12;małopolskie;1216;tarnowski;1216042;gm.w Pleśna;Tarnowski;11930;4433;4046;37,1584;33,9145
30;wielkopolskie;3031;złotowski;3031082;gm.w Złotów;Pilski;10005;3592;3393;35,902;33,913
6;lubelskie;618;tomaszowski;618082;gm.w Susiec;Zamojski;7384;2656;2504;35,9697;33,9112
26;świętokrzyskie;2607;ostrowiecki;2607062;gm.w Waśniów;Kielecki;6766;2591;2293;38,2944;33,89
30;wielkopolskie;3009;kolski;3009022;gm.w Babiak;Koniński;7832;2915;2654;37,2191;33,8866
6;lubelskie;607;kraśnicki;607092;gm.w Wilkołaz;Lubelski;5510;1959;1866;35,5535;33,8657
20;podlaskie;2011;sokólski;2011022;gm.w Janów;Białostocki;4002;1455;1355;36,3568;33,8581
12;małopolskie;1202;brzeski;1202012;gm.w Borzęcin;Tarnowski;8267;2991;2799;36,18;33,8575
20;podlaskie;2010;siemiatycki;2010052;gm.w Mielnik;Białostocki;2298;811;778;35,2916;33,8555
16;opolskie;1608;oleski;1608023;gm.m-w. Gorzów Śląski;Częstochowski;7108;2513;2406;35,3545;33,8492
12;małopolskie;1216;tarnowski;1216133;gm.m-w. Wojnicz;Tarnowski;13340;4749;4512;35,5997;33,8231
28;warmińsko-mazurskie;2809;lidzbarski;2809042;gm.w Lubomino;Olsztyński;3566;1294;1206;36,2872;33,8194
6;lubelskie;619;włodawski;619052;gm.w Urszulin;Chełmski;4164;1507;1408;36,1912;33,8136
6;lubelskie;618;tomaszowski;618132;gm.w Ulhówek;Zamojski;4455;1603;1504;35,982;33,7598
6;lubelskie;620;zamojski;620062;gm.w Miączyn;Zamojski;5667;2069;1913;36,5096;33,7568
30;wielkopolskie;3009;kolski;3009092;gm.w Olszówka;Koniński;4471;1622;1509;36,2782;33,7508
20;podlaskie;2001;augustowski;2001072;gm.w Sztabin;Suwalski;4996;1833;1686;36,6894;33,747
20;podlaskie;2005;hajnowski;2005032;gm.w Czeremcha;Białostocki;3064;1101;1034;35,9334;33,7467
12;małopolskie;1216;tarnowski;1216153;gm.m-w. Żabno;Tarnowski;18862;6781;6364;35,9506;33,7398
6;lubelskie;607;kraśnicki;607042;gm.w Gościeradów;Tarnobrzeski;7153;2544;2412;35,5655;33,7201
6;lubelskie;618;tomaszowski;618092;gm.w Tarnawatka;Zamojski;3885;1409;1310;36,2677;33,7194
18;podkarpackie;1814;przeworski;1814053;gm.m-w. Kańczuga;Przemyski;12285;4427;4141;36,0358;33,7078
20;podlaskie;2005;hajnowski;2005082;gm.w Narew;Białostocki;3417;1206;1151;35,2941;33,6845
10;łódzkie;1012;radomszczański;1012132;gm.w Wielgomłyny;Piotrkowski;4510;1723;1519;38,204;33,6807
28;warmińsko-mazurskie;2810;mrągowski;2810032;gm.w Mrągowo;Olsztyński;8023;2881;2701;35,9093;33,6657
14;mazowieckie;1428;sochaczewski;1428032;gm.w Iłów;Płocki;6118;2232;2059;36,4825;33,6548
14;mazowieckie;1425;radomski;1425072;gm.w Kowala;Radomski;12273;4300;4127;35,0363;33,6267
22;pomorskie;2215;wejherowski;2215082;gm.w Łęczyce;Gdański;12102;4335;4067;35,8205;33,606
14;mazowieckie;1409;lipski;1409012;gm.w Chotcza;Radomski;2333;810;784;34,7192;33,6048
30;wielkopolskie;3009;kolski;3009102;gm.w Osiek Mały;Koniński;6152;2247;2067;36,5247;33,5988
26;świętokrzyskie;2604;kielecki;2604073;gm.m-w. Łagów;Kielecki;6812;2530;2288;37,1403;33,5878
12;małopolskie;1210;nowosądecki;1210062;gm.w Korzenna;Nowosądecki;14546;5238;4885;36,0099;33,5831
14;mazowieckie;1416;ostrowski;1416043;gm.m-w. Brok;Ostrołęcki;2780;1025;933;36,8705;33,5612
18;podkarpackie;1804;jarosławski;1804062;gm.w Pawłosiów;Przemyski;8429;3051;2826;36,1965;33,5271
6;lubelskie;606;krasnostawski;606052;gm.w Krasnystaw;Chełmski;8460;3076;2836;36,3593;33,5225
6;lubelskie;603;chełmski;603142;gm.w Żmudź;Chełmski;3022;1073;1013;35,5063;33,5208
14;mazowieckie;1425;radomski;1425132;gm.w Zakrzew;Radomski;13308;4811;4460;36,1512;33,5137
10;łódzkie;1013;rawski;1013032;gm.w Cielądz;Skierniewicki;3950;1430;1323;36,2025;33,4937
14;mazowieckie;1425;radomski;1425042;gm.w Jastrzębia;Radomski;7016;2507;2348;35,7326;33,4664
16;opolskie;1603;kędzierzyńsko-kozielski;1603062;gm.w Reńska Wieś;Opolski;8299;2917;2776;35,1488;33,4498
14;mazowieckie;1430;szydłowiecki;1430022;gm.w Jastrząb;Radomski;5158;1864;1725;36,138;33,4432
6;lubelskie;607;kraśnicki;607072;gm.w Trzydnik Duży;Tarnobrzeski;6390;2253;2137;35,2582;33,4429
14;mazowieckie;1425;radomski;1425052;gm.w Jedlińsk;Radomski;14623;5235;4890;35,7998;33,4405
20;podlaskie;2012;suwalski;2012022;gm.w Filipów;Suwalski;4212;1463;1408;34,7341;33,4283
18;podkarpackie;1811;mielecki;1811022;gm.w Borowa;Rzeszowski;5490;1969;1835;35,8652;33,4244
12;małopolskie;1216;tarnowski;1216013;gm.m-w. Ciężkowice;Tarnowski;11237;4033;3752;35,8904;33,3897
18;podkarpackie;1820;tarnobrzeski;1820022;gm.w Gorzyce;Tarnobrzeski;13050;4618;4353;35,387;33,3563
20;podlaskie;2014;zambrowski;2014032;gm.w Rutki;Łomżyński;5427;1970;1810;36,3;33,3518
12;małopolskie;1201;bocheński;1201092;gm.w Żegocina;Tarnowski;5582;1951;1861;34,9516;33,3393
18;podkarpackie;1816;rzeszowski;1816102;gm.w Lubenia;Rzeszowski;6432;2254;2143;35,0435;33,3178
6;lubelskie;620;zamojski;620052;gm.w Łabunie;Zamojski;6190;2195;2060;35,4604;33,2795
6;lubelskie;606;krasnostawski;606102;gm.w Siennica Różana;Chełmski;4118;1475;1370;35,8184;33,2686
24;śląskie;2405;gliwicki;2405082;gm.w Wielowieś;Katowicki;5821;2050;1935;35,2173;33,2417
6;lubelskie;620;zamojski;620092;gm.w Sitno;Zamojski;6719;2416;2232;35,9577;33,2192
6;lubelskie;609;lubelski;609152;gm.w Wysokie;Zamojski;4353;1529;1446;35,1252;33,2185
6;lubelskie;603;chełmski;603092;gm.w Ruda-Huta;Chełmski;4474;1580;1486;35,3152;33,2141
6;lubelskie;618;tomaszowski;618072;gm.w Rachanie;Zamojski;5000;1742;1658;34,84;33,16
14;mazowieckie;1422;przasnyski;1422062;gm.w Krzynowłoga Mała;Ostrołęcki;3417;1281;1133;37,489;33,1577
6;lubelskie;620;zamojski;620102;gm.w Skierbieszów;Zamojski;5086;1814;1686;35,6665;33,1498
6;lubelskie;608;lubartowski;608082;gm.w Michów;Lubelski;5751;2081;1906;36,185;33,1421
20;podlaskie;2011;sokólski;2011032;gm.w Korycin;Białostocki;3172;1120;1051;35,309;33,1337
20;podlaskie;2003;bielski;2003072;gm.w Rudka;Białostocki;1851;663;613;35,8185;33,1172
6;lubelskie;620;zamojski;620133;gm.m-w. Szczebrzeszyn;Zamojski;11083;3922;3668;35,3875;33,0957
18;podkarpackie;1813;przemyski;1813082;gm.w Przemyśl;Przemyski;10709;3758;3543;35,092;33,0843
12;małopolskie;1210;nowosądecki;1210163;gm.m-w. Stary Sącz;Nowosądecki;23793;8363;7866;35,149;33,0601
10;łódzkie;1001;bełchatowski;1001042;gm.w Kleszczów;Piotrkowski;6418;2292;2121;35,7121;33,0477
22;pomorskie;2213;starogardzki;2213042;gm.w Bobowo;Gdański;3199;1162;1057;36,3239;33,0416
6;lubelskie;601;bialski;601192;gm.w Zalesie;Bialskopodlaski;4378;1579;1446;36,0667;33,0288
12;małopolskie;1216;tarnowski;1216053;gm.m-w. Radłów;Tarnowski;9604;3376;3172;35,152;33,0279
12;małopolskie;1207;limanowski;1207042;gm.w Jodłownik;Nowosądecki;8717;3033;2878;34,7941;33,0159
6;lubelskie;603;chełmski;603153;gm.m-w. Rejowiec;Chełmski;6295;2211;2075;35,1231;32,9627
30;wielkopolskie;3007;kaliski;3007102;gm.w Szczytniki;Kaliski;7797;2798;2570;35,8856;32,9614
14;mazowieckie;1430;szydłowiecki;1430042;gm.w Orońsko;Radomski;5953;2098;1962;35,2427;32,9582
14;mazowieckie;1410;łosicki;1410012;gm.w Huszlew;Bialskopodlaski;2780;1012;915;36,4029;32,9137
6;lubelskie;610;łęczyński;610042;gm.w Milejów;Lubelski;9029;3208;2969;35,53;32,8829
20;podlaskie;2001;augustowski;2001052;gm.w Nowinka;Suwalski;2942;1007;967;34,2284;32,8688
6;lubelskie;615;radzyński;615082;gm.w Wohyń;Bialskopodlaski;6501;2286;2136;35,1638;32,8565
6;lubelskie;620;zamojski;620122;gm.w Sułów;Zamojski;4401;1537;1446;34,9239;32,8562
6;lubelskie;607;kraśnicki;607062;gm.w Szastarka;Tarnobrzeski;5733;1984;1882;34,6067;32,8275
14;mazowieckie;1436;zwoleński;1436042;gm.w Tczów;Radomski;4874;1745;1600;35,8022;32,8272
14;mazowieckie;1409;lipski;1409022;gm.w Ciepielów;Radomski;5504;1969;1804;35,774;32,7762
14;mazowieckie;1425;radomski;1425103;gm.m-w. Skaryszew;Radomski;14821;5255;4856;35,4564;32,7643
2;dolnośląskie;225;zgorzelecki;225043;gm.m-w. Pieńsk;Jeleniogórski;9025;3259;2955;36,1108;32,7424
20;podlaskie;2005;hajnowski;2005052;gm.w Dubicze Cerkiewne;Białostocki;1433;496;469;34,6127;32,7285
12;małopolskie;1204;dąbrowski;1204073;gm.m-w. Szczucin;Tarnowski;13103;4577;4288;34,9309;32,7253
20;podlaskie;2009;sejneński;2009032;gm.w Krasnopol;Suwalski;3756;1328;1229;35,3568;32,721
26;świętokrzyskie;2604;kielecki;2604082;gm.w Łopuszno;Kielecki;8924;3166;2917;35,4774;32,6871
6;lubelskie;601;bialski;601032;gm.w Biała Podlaska;Bialskopodlaski;14542;5063;4753;34,8164;32,6846
28;warmińsko-mazurskie;2816;piski;2816013;gm.m-w. Biała Piska;Suwalski;11534;4083;3766;35,3997;32,6513
18;podkarpackie;1802;brzozowski;1802013;gm.m-w. Brzozów;Krośnieński;26553;9195;8667;34,6289;32,6404
20;podlaskie;2008;moniecki;2008013;gm.m-w. Goniądz;Łomżyński;4897;1701;1598;34,7356;32,6322
16;opolskie;1605;krapkowicki;1605032;gm.w Strzeleczki;Opolski;7341;2530;2394;34,464;32,6114
30;wielkopolskie;3027;turecki;3027052;gm.w Malanów;Koniński;6547;2347;2135;35,8485;32,6104
30;wielkopolskie;3012;krotoszyński;3012052;gm.w Rozdrażew;Kaliski;5151;1847;1679;35,8571;32,5956
6;lubelskie;603;chełmski;603113;gm.m-w. Siedliszcze;Chełmski;6768;2377;2206;35,1212;32,5946
18;podkarpackie;1820;tarnobrzeski;1820013;gm.m-w. Baranów Sandomierski;Tarnobrzeski;11770;4184;3833;35,548;32,5658
12;małopolskie;1202;brzeski;1202062;gm.w Iwkowa;Tarnowski;6512;2312;2118;35,5037;32,5246
12;małopolskie;1210;nowosądecki;1210152;gm.w Rytro;Nowosądecki;3752;1325;1220;35,3145;32,516
6;lubelskie;601;bialski;601172;gm.w Tuczna;Bialskopodlaski;2958;1005;961;33,9757;32,4882
14;mazowieckie;1422;przasnyski;1422023;gm.m-w. Chorzele;Ostrołęcki;10075;3553;3271;35,2655;32,4665
20;podlaskie;2009;sejneński;2009052;gm.w Sejny;Suwalski;3933;1342;1274;34,1215;32,3926
10;łódzkie;1001;bełchatowski;1001052;gm.w Kluki;Piotrkowski;4418;1511;1431;34,201;32,3902
12;małopolskie;1210;nowosądecki;1210052;gm.w Kamionka Wielka;Nowosądecki;10485;3549;3394;33,8484;32,3701
18;podkarpackie;1820;tarnobrzeski;1820043;gm.m-w. Nowa Dęba;Tarnobrzeski;17890;6063;5788;33,8904;32,3533
14;mazowieckie;1407;kozienicki;1407022;gm.w Głowaczów;Radomski;7060;2483;2284;35,17;32,3513
6;lubelskie;618;tomaszowski;618112;gm.w Tomaszów Lubelski;Zamojski;11292;3943;3653;34,9185;32,3503
14;mazowieckie;1425;radomski;1425122;gm.w Wolanów;Radomski;8894;3137;2877;35,271;32,3477
6;lubelskie;601;bialski;601122;gm.w Rokitno;Bialskopodlaski;2933;990;948;33,7538;32,3219
20;podlaskie;2008;moniecki;2008043;gm.m-w. Knyszyn;Białostocki;4713;1608;1523;34,1184;32,3149
22;pomorskie;2212;słupski;2212042;gm.w Główczyce;Słupski;8880;3047;2867;34,3131;32,286
26;świętokrzyskie;2604;kielecki;2604112;gm.w Mniów;Kielecki;9341;3197;3012;34,2255;32,2449
22;pomorskie;2201;bytowski;2201052;gm.w Lipnica;Słupski;5202;1796;1677;34,5252;32,2376
14;mazowieckie;1434;wołomiński;1434082;gm.w Poświętne;Siedlecki;6239;2198;2008;35,23;32,1846
6;lubelskie;603;chełmski;603032;gm.w Chełm;Chełmski;15099;5171;4858;34,2473;32,1743
18;podkarpackie;1821;leski;1821052;gm.w Solina;Krośnieński;5310;1799;1707;33,8795;32,1469
12;małopolskie;1210;nowosądecki;1210032;gm.w Gródek nad Dunajcem;Nowosądecki;9243;3151;2970;34,0907;32,1324
20;podlaskie;2005;hajnowski;2005092;gm.w Narewka;Białostocki;3530;1183;1134;33,5127;32,1246
12;małopolskie;1205;gorlicki;1205033;gm.m-w. Bobowa;Nowosądecki;9805;3452;3148;35,2065;32,1061
18;podkarpackie;1813;przemyski;1813062;gm.w Medyka;Przemyski;6559;2226;2105;33,9381;32,0933
6;lubelskie;612;opolski;612012;gm.w Chodel;Lubelski;6536;2224;2097;34,0269;32,0838
14;mazowieckie;1426;siedlecki;1426042;gm.w Mokobody;Siedlecki;4922;1769;1579;35,9407;32,0805
12;małopolskie;1211;nowotarski;1211082;gm.w Łapsze Niżne;Nowosądecki;9355;3158;3001;33,7573;32,0791
18;podkarpackie;1811;mielecki;1811042;gm.w Gawłuszowice;Rzeszowski;2722;933;872;34,2763;32,0353
6;lubelskie;602;biłgorajski;602112;gm.w Potok Górny;Zamojski;5314;1827;1701;34,3809;32,0098
18;podkarpackie;1817;sanocki;1817042;gm.w Komańcza;Krośnieński;4466;1492;1428;33,408;31,9749
12;małopolskie;1210;nowosądecki;1210092;gm.w Łącko;Nowosądecki;16579;5631;5294;33,9647;31,932
18;podkarpackie;1809;lubaczowski;1809072;gm.w Stary Dzików;Przemyski;4120;1390;1315;33,7379;31,9175
20;podlaskie;2012;suwalski;2012032;gm.w Jeleniewo;Suwalski;3156;1060;1007;33,5868;31,9075
12;małopolskie;1207;limanowski;1207122;gm.w Tymbark;Nowosądecki;6608;2265;2108;34,2766;31,9007
18;podkarpackie;1821;leski;1821033;gm.m-w. Lesko;Krośnieński;11262;3844;3592;34,1325;31,8949
10;łódzkie;1012;radomszczański;1012142;gm.w Żytno;Częstochowski;5080;1888;1620;37,1654;31,8898
20;podlaskie;2007;łomżyński;2007082;gm.w Wizna;Łomżyński;3946;1323;1258;33,5276;31,8804
14;mazowieckie;1433;węgrowski;1433022;gm.w Grębków;Siedlecki;4401;1518;1403;34,4922;31,8791
18;podkarpackie;1807;krośnieński;1807072;gm.w Miejsce Piastowe;Krośnieński;13705;4671;4368;34,0825;31,8716
6;lubelskie;616;rycki;616022;gm.w Kłoczew;Siedlecki;7125;2459;2270;34,5123;31,8596
18;podkarpackie;1816;rzeszowski;1816063;gm.m-w. Głogów Małopolski;Rzeszowski;19945;6729;6350;33,7378;31,8376
18;podkarpackie;1816;rzeszowski;1816052;gm.w Dynów;Przemyski;6836;2310;2176;33,7917;31,8315
18;podkarpackie;1811;mielecki;1811062;gm.w Padew Narodowa;Tarnobrzeski;5358;1852;1705;34,5651;31,8216
22;pomorskie;2207;kwidzyński;2207022;gm.w Gardeja;Elbląski;8387;2931;2667;34,9469;31,7992
6;lubelskie;605;janowski;605072;gm.w Potok Wielki;Tarnobrzeski;4561;1556;1450;34,1153;31,7913
20;podlaskie;2005;hajnowski;2005073;gm.m-w. Kleszczele;Białostocki;2408;809;765;33,5963;31,7691
20;podlaskie;2012;suwalski;2012052;gm.w Raczki;Suwalski;5860;2018;1861;34,4369;31,7577
22;pomorskie;2201;bytowski;2201012;gm.w Borzytuchom;Słupski;3399;1141;1079;33,5687;31,7446
18;podkarpackie;1807;krośnieński;1807043;gm.m-w. Jedlicze;Krośnieński;15335;5176;4868;33,7529;31,7444
6;lubelskie;613;parczewski;613012;gm.w Dębowa Kłoda;Bialskopodlaski;3880;1320;1231;34,0206;31,7268
18;podkarpackie;1805;jasielski;1805042;gm.w Jasło;Krośnieński;16227;5442;5148;33,5367;31,7249
16;opolskie;1603;kędzierzyńsko-kozielski;1603032;gm.w Cisek;Opolski;5553;1880;1761;33,8556;31,7126
18;podkarpackie;1807;krośnieński;1807062;gm.w Krościenko Wyżne;Krośnieński;5601;1879;1776;33,5476;31,7086
6;lubelskie;620;zamojski;620082;gm.w Radecznica;Zamojski;5532;1869;1754;33,7852;31,7064
14;mazowieckie;1436;zwoleński;1436012;gm.w Kazanów;Radomski;4475;1557;1418;34,7933;31,6872
18;podkarpackie;1804;jarosławski;1804042;gm.w Jarosław;Przemyski;13228;4484;4188;33,8978;31,6601
26;świętokrzyskie;2606;opatowski;2606072;gm.w Tarłów;Tarnobrzeski;5067;1779;1604;35,1095;31,6558
18;podkarpackie;1801;bieszczadzki;1801083;gm.m-w. Ustrzyki Dolne;Krośnieński;17074;5789;5402;33,9054;31,6387
18;podkarpackie;1818;stalowowolski;1818042;gm.w Radomyśl nad Sanem;Tarnobrzeski;7331;2486;2319;33,9108;31,6328
22;pomorskie;2215;wejherowski;2215062;gm.w Linia;Gdański;6459;2208;2042;34,1849;31,6148
12;małopolskie;1210;nowosądecki;1210042;gm.w Grybów;Nowosądecki;25618;8629;8085;33,6833;31,5598
18;podkarpackie;1810;łańcucki;1810022;gm.w Białobrzegi;Rzeszowski;8733;2923;2756;33,4707;31,5585
26;świętokrzyskie;2605;konecki;2605072;gm.w Smyków;Kielecki;3768;1310;1189;34,7665;31,5552
6;lubelskie;603;chełmski;603042;gm.w Dorohusk;Chełmski;6321;2090;1992;33,0644;31,514
18;podkarpackie;1813;przemyski;1813072;gm.w Orły;Przemyski;8873;3047;2795;34,3401;31,5001
28;warmińsko-mazurskie;2813;olecki;2813052;gm.w Świętajno;Suwalski;3906;1335;1230;34,1782;31,49
22;pomorskie;2213;starogardzki;2213132;gm.w Zblewo;Gdański;11959;4077;3765;34,0915;31,4826
18;podkarpackie;1813;przemyski;1813023;gm.m-w. Dubiecko;Przemyski;9139;3055;2876;33,4282;31,4695
6;lubelskie;615;radzyński;615032;gm.w Czemierniki;Bialskopodlaski;4265;1411;1342;33,0832;31,4654
14;mazowieckie;1410;łosicki;1410042;gm.w Platerów;Bialskopodlaski;4825;1645;1518;34,0933;31,4611
12;małopolskie;1216;tarnowski;1216162;gm.w Szerzyny;Tarnowski;7888;2686;2480;34,0517;31,4402
6;lubelskie;609;lubelski;609022;gm.w Borzechów;Lubelski;3777;1279;1187;33,8629;31,4271
18;podkarpackie;1814;przeworski;1814032;gm.w Gać;Przemyski;4576;1542;1437;33,6976;31,403
18;podkarpackie;1813;przemyski;1813032;gm.w Fredropol;Przemyski;5393;1834;1692;34,007;31,374
20;podlaskie;2010;siemiatycki;2010042;gm.w Grodzisk;Białostocki;4134;1379;1296;33,3575;31,3498
18;podkarpackie;1805;jasielski;1805092;gm.w Skołyszyn;Krośnieński;12518;4179;3924;33,3839;31,3469
12;małopolskie;1216;tarnowski;1216103;gm.m-w. Tuchów;Tarnowski;17809;5904;5582;33,1518;31,3437
12;małopolskie;1207;limanowski;1207092;gm.w Mszana Dolna;Nowosądecki;17618;5882;5521;33,3863;31,3373
14;mazowieckie;1416;ostrowski;1416072;gm.w Ostrów Mazowiecka;Ostrołęcki;12880;4380;4035;34,0062;31,3276
20;podlaskie;2007;łomżyński;2007022;gm.w Łomża;Łomżyński;11254;3731;3525;33,1527;31,3222
6;lubelskie;608;lubartowski;608053;gm.m-w. Kamionka;Lubelski;6491;2168;2033;33,4001;31,3203
20;podlaskie;2003;bielski;2003052;gm.w Brańsk;Białostocki;5566;1877;1743;33,7226;31,3151
14;mazowieckie;1430;szydłowiecki;1430012;gm.w Chlewiska;Radomski;5865;2037;1835;34,7315;31,2873
18;podkarpackie;1803;dębicki;1803042;gm.w Dębica;Tarnowski;25880;8641;8096;33,3887;31,2828
12;małopolskie;1207;limanowski;1207032;gm.w Dobra;Nowosądecki;10037;3369;3135;33,5658;31,2344
14;mazowieckie;1415;ostrołęcki;1415012;gm.w Baranowo;Ostrołęcki;6460;2217;2015;34,3189;31,192
6;lubelskie;611;łukowski;611032;gm.w Adamów;Siedlecki;5511;1925;1716;34,9301;31,1377
