wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
10;łódzkie;1014;sieradzki;1014052;gm.w Burzenin;Sieradzki;5498;2355;2222;42,8338;40,4147
8;lubuskie;802;krośnieński;802072;gm.w Maszewo;Zielonogórski;2787;1210;1126;43,4159;40,4019
18;podkarpackie;1861;Krosno;1861011;Krosno;;45944;19459;18559;42,3537;40,3948
30;wielkopolskie;3020;pleszewski;3020013;gm.m-w. Chocz;Kaliski;4741;2057;1915;43,3875;40,3923
28;warmińsko-mazurskie;2814;olsztyński;2814102;gm.w Purda;Olsztyński;8743;3702;3531;42,3424;40,3866
10;łódzkie;1016;tomaszowski;1016092;gm.w Tomaszów Mazowiecki;Piotrkowski;11251;4852;4543;43,1251;40,3786
16;opolskie;1607;nyski;1607042;gm.w Łambinowice;Opolski;7388;3140;2983;42,5014;40,3763
14;mazowieckie;1435;wyszkowski;1435062;gm.w Zabrodzie;Ostrołęcki;6011;2603;2427;43,3039;40,376
12;małopolskie;1209;myślenicki;1209013;gm.m-w. Dobczyce;Krakowski;15346;6535;6195;42,5844;40,3688
8;lubuskie;812;wschowski;812033;gm.m-w. Wschowa;Leszczyński;20955;9026;8456;43,0733;40,3531
22;pomorskie;2203;człuchowski;2203072;gm.w Rzeczenica;Słupski;3633;1544;1466;42,4993;40,3523
2;dolnośląskie;205;jaworski;205052;gm.w Paszowice;Legnicki;4037;1729;1629;42,8288;40,3517
16;opolskie;1602;głubczycki;1602033;gm.m-w. Głubczyce;Opolski;22029;9333;8889;42,3669;40,3514
6;lubelskie;606;krasnostawski;606072;gm.w Łopiennik Górny;Chełmski;3837;1618;1548;42,1684;40,344
28;warmińsko-mazurskie;2818;gołdapski;2818012;gm.w Banie Mazurskie;Suwalski;3614;1537;1458;42,5291;40,3431
2;dolnośląskie;210;lubański;210053;gm.m-w. Olszyna;Jeleniogórski;6472;2736;2611;42,2744;40,343
14;mazowieckie;1411;makowski;1411032;gm.w Karniewo;Ciechanowski;5117;2271;2064;44,3815;40,3361
30;wielkopolskie;3015;nowotomyski;3015063;gm.m-w. Zbąszyń;Zielonogórski;13804;5964;5567;43,2049;40,3289
10;łódzkie;1017;wieluński;1017012;gm.w Biała;Sieradzki;5396;2280;2176;42,2535;40,3262
12;małopolskie;1202;brzeski;1202023;gm.m-w. Brzesko;;36264;15336;14622;42,2899;40,321
10;łódzkie;1001;bełchatowski;1001062;gm.w Rusiec;Sieradzki;5045;2112;2034;41,8632;40,3171
8;lubuskie;812;wschowski;812013;gm.m-w. Sława;Zielonogórski;12639;5521;5095;43,6823;40,3117
30;wielkopolskie;3031;złotowski;3031033;gm.m-w. Krajenka;Pilski;7524;3290;3033;43,7267;40,311
10;łódzkie;1015;skierniewicki;1015082;gm.w Skierniewice;Skierniewicki;7635;3252;3077;42,5933;40,3012
32;zachodniopomorskie;3213;sławieński;3213042;gm.w Malechowo;Koszaliński;6201;2635;2499;42,4931;40,3
