wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
2;dolnośląskie;226;złotoryjski;226062;gm.w Złotoryja;Legnicki;6994;3300;3192;47,1833;45,6391
30;wielkopolskie;3019;pilski;3019022;gm.w Białośliwie;Pilski;4809;2275;2194;47,3071;45,6228
8;lubuskie;811;żarski;811043;gm.m-w. Jasień;Zielonogórski;6962;3308;3176;47,5151;45,6191
14;mazowieckie;1407;kozienicki;1407053;gm.m-w. Kozienice;Radomski;29187;13877;13314;47,5451;45,6162
10;łódzkie;1002;kutnowski;1002102;gm.w Strzelce;Płocki;3892;1897;1775;48,741;45,6064
4;kujawsko-pomorskie;410;nakielski;410013;gm.m-w. Kcynia;Bydgoski;13204;6265;6021;47,4477;45,5998
10;łódzkie;1007;opoczyński;1007062;gm.w Poświętne;Piotrkowski;3101;1497;1414;48,2748;45,5982
24;śląskie;2467;Jastrzębie-Zdrój;2467011;Jastrzębie-Zdrój;;88038;41577;40143;47,2262;45,5974
14;mazowieckie;1419;płocki;1419042;gm.w Bulkowo;Płocki;5472;2628;2495;48,0263;45,5958
6;lubelskie;606;krasnostawski;606011;Krasnystaw;Chełmski;18383;8832;8380;48,0444;45,5856
4;kujawsko-pomorskie;418;włocławski;418043;gm.m-w. Brześć Kujawski;Włocławski;11352;5402;5173;47,5863;45,5691
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405052;gm.w Radomin;Toruński;3801;1812;1732;47,6717;45,567
14;mazowieckie;1412;miński;1412062;gm.w Dobre;Siedlecki;5970;2800;2720;46,9012;45,5611
32;zachodniopomorskie;3214;stargardzki;3214113;gm.m-w. Suchań;Szczeciński;4256;2031;1939;47,7209;45,5592
2;dolnośląskie;203;głogowski;203032;gm.w Jerzmanowa;Legnicki;5347;2518;2436;47,0918;45,5583
10;łódzkie;1017;wieluński;1017052;gm.w Osjaków;Sieradzki;4740;2261;2159;47,7004;45,5485
24;śląskie;2404;częstochowski;2404102;gm.w Mstów;Częstochowski;10846;5185;4939;47,8056;45,5375
10;łódzkie;1015;skierniewicki;1015052;gm.w Lipce Reymontowskie;Skierniewicki;3279;1566;1493;47,7585;45,5322
14;mazowieckie;1414;nowodworski;1414032;gm.w Leoncin;Warszawski;5588;2643;2544;47,2978;45,5261
32;zachodniopomorskie;3216;świdwiński;3216022;gm.w Brzeżno;Koszaliński;2781;1335;1266;48,0043;45,5232
8;lubuskie;807;sulęciński;807023;gm.m-w. Lubniewice;Gorzowski;3148;1495;1433;47,4905;45,521
14;mazowieckie;1438;żyrardowski;1438042;gm.w Radziejowice;Skierniewicki;5854;2813;2664;48,0526;45,5073
2;dolnośląskie;219;świdnicki;219052;gm.w Marcinowice;Wałbrzyski;6522;3081;2967;47,2401;45,4922
32;zachodniopomorskie;3209;koszaliński;3209033;gm.m-w. Bobolice;Koszaliński;8857;4225;4029;47,7024;45,4894
30;wielkopolskie;3023;słupecki;3023032;gm.w Orchowo;Koniński;3800;1835;1728;48,2895;45,4737
6;lubelskie;662;Chełm;662011;Chełm;;61135;28923;27800;47,3101;45,4731
2;dolnośląskie;206;karkonoski;206041;Szklarska Poręba;Jeleniogórski;6653;3203;3025;48,1437;45,4682
8;lubuskie;811;żarski;811072;gm.w Przewóz;Zielonogórski;3107;1493;1412;48,0528;45,4458
6;lubelskie;617;świdnicki;617042;gm.w Rybczewice;Lubelski;3347;1569;1521;46,8778;45,4437
4;kujawsko-pomorskie;410;nakielski;410042;gm.w Sadki;Bydgoski;7253;3436;3296;47,3735;45,4433
24;śląskie;2406;kłobucki;2406062;gm.w Panki;Częstochowski;5035;2404;2288;47,7458;45,4419
14;mazowieckie;1435;wyszkowski;1435053;gm.m-w. Wyszków;;39708;18859;18043;47,4942;45,4392
4;kujawsko-pomorskie;414;świecki;414012;gm.w Bukowiec;Bydgoski;5130;2433;2331;47,4269;45,4386
14;mazowieckie;1420;płoński;1420062;gm.w Joniec;Ciechanowski;2650;1283;1204;48,4151;45,434
2;dolnośląskie;206;karkonoski;206092;gm.w Stara Kamienica;Jeleniogórski;5250;2506;2385;47,7333;45,4286
10;łódzkie;1016;tomaszowski;1016052;gm.w Inowłódz;Piotrkowski;3819;1806;1734;47,2899;45,4046
8;lubuskie;805;słubicki;805022;gm.w Górzyca;Gorzowski;4289;2043;1947;47,6335;45,3952
4;kujawsko-pomorskie;418;włocławski;418052;gm.w Choceń;Włocławski;7910;3732;3590;47,1808;45,3856
14;mazowieckie;1461;Ostrołęka;1461011;Ostrołęka;;51656;24453;23444;47,3382;45,3849
6;lubelskie;609;lubelski;609072;gm.w Jastków;Lubelski;14351;6804;6512;47,4113;45,3766
24;śląskie;2415;wodzisławski;2415021;Radlin;Katowicki;17665;8259;8012;46,7535;45,3552
32;zachodniopomorskie;3202;choszczeński;3202063;gm.m-w. Recz;Gorzowski;5450;2625;2471;48,1651;45,3394
8;lubuskie;805;słubicki;805033;gm.m-w. Ośno Lubuskie;Gorzowski;6358;3043;2882;47,861;45,3287
14;mazowieckie;1429;sokołowski;1429092;gm.w Sterdyń;Siedlecki;3819;1811;1731;47,4208;45,326
28;warmińsko-mazurskie;2806;giżycki;2806083;gm.m-w. Ryn;Suwalski;5640;2709;2556;48,0319;45,3191
24;śląskie;2416;zawierciański;2416102;gm.w Żarnowiec;Katowicki;4546;2166;2060;47,6463;45,3146
10;łódzkie;1001;bełchatowski;1001011;Bełchatów;;56419;26506;25555;46,9806;45,295
2;dolnośląskie;218;średzki;218012;gm.w Kostomłoty;Wrocławski;7109;3353;3220;47,1656;45,2947
10;łódzkie;1004;łęczycki;1004063;gm.m-w. Piątek;Płocki;5892;2836;2668;48,1331;45,2817
8;lubuskie;810;żagański;810092;gm.w Żagań;Zielonogórski;7317;3433;3313;46,9181;45,2781
14;mazowieckie;1405;grodziski;1405032;gm.w Baranów;Skierniewicki;5371;2546;2431;47,4027;45,2616
22;pomorskie;2210;nowodworski;2210032;gm.w Ostaszewo;Elbląski;3206;1521;1451;47,4423;45,2589
22;pomorskie;2212;słupski;2212102;gm.w Ustka;Słupski;8295;3934;3754;47,4262;45,2562
30;wielkopolskie;3019;pilski;3019083;gm.m-w. Wyrzysk;Pilski;13835;6597;6261;47,6834;45,2548
14;mazowieckie;1401;białobrzeski;1401063;gm.m-w. Wyśmierzyce;Radomski;2767;1315;1252;47,5244;45,2476
10;łódzkie;1010;piotrkowski;1010012;gm.w Aleksandrów;Piotrkowski;4279;2019;1936;47,1839;45,2442
22;pomorskie;2210;nowodworski;2210023;gm.m-w. Nowy Dwór Gdański;Elbląski;17607;8331;7966;47,3164;45,2434
10;łódzkie;1012;radomszczański;1012072;gm.w Kodrąb;Piotrkowski;4486;2138;2029;47,6594;45,2296
32;zachodniopomorskie;3210;myśliborski;3210043;gm.m-w. Myślibórz;Gorzowski;19567;9248;8848;47,2632;45,219
30;wielkopolskie;3023;słupecki;3023062;gm.w Słupca;Koniński;9313;4457;4210;47,8578;45,2056
14;mazowieckie;1423;przysuski;1423072;gm.w Rusinów;Radomski;4232;2032;1913;48,0151;45,2032
4;kujawsko-pomorskie;414;świecki;414102;gm.w Świekatowo;Bydgoski;3640;1716;1645;47,1429;45,1923
32;zachodniopomorskie;3215;szczecinecki;3215052;gm.w Grzmiąca;Koszaliński;4638;2213;2096;47,7145;45,1919
22;pomorskie;2212;słupski;2212062;gm.w Kobylnica;Słupski;13211;6204;5969;46,9609;45,182
22;pomorskie;2209;malborski;2209082;gm.w Stare Pole;Elbląski;4706;2271;2126;48,2575;45,1764
24;śląskie;2410;pszczyński;2410062;gm.w Suszec;Katowicki;12469;5913;5633;47,4216;45,176
10;łódzkie;1002;kutnowski;1002082;gm.w Nowe Ostrowy;Płocki;3398;1608;1535;47,322;45,1736
24;śląskie;2408;mikołowski;2408031;Orzesze;Katowicki;21290;9931;9617;46,6463;45,1714
22;pomorskie;2213;starogardzki;2213013;gm.m-w. Czarna Woda;Gdański;3131;1479;1414;47,2373;45,1613
2;dolnośląskie;214;oleśnicki;214083;gm.m-w. Twardogóra;Wrocławski;12889;6100;5820;47,3272;45,1548
14;mazowieckie;1424;pułtuski;1424022;gm.w Obryte;Ostrołęcki;4782;2291;2159;47,9088;45,1485
6;lubelskie;614;puławski;614083;gm.m-w. Nałęczów;Lubelski;8881;4172;4009;46,9767;45,1413
14;mazowieckie;1405;grodziski;1405052;gm.w Jaktorów;Skierniewicki;12638;6036;5704;47,7607;45,1337
2;dolnośląskie;218;średzki;218022;gm.w Malczyce;Wrocławski;5881;2774;2654;47,1688;45,1284
12;małopolskie;1215;suski;1215092;gm.w Zembrzyce;Bielski;5611;2629;2532;46,8544;45,1256
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002022;gm.w Czarnków;Pilski;11471;5480;5176;47,7726;45,1225
4;kujawsko-pomorskie;409;mogileński;409043;gm.m-w. Strzelno;Bydgoski;11524;5489;5199;47,631;45,1145
30;wielkopolskie;3028;wągrowiecki;3028033;gm.m-w. Gołańcz;Pilski;8185;3983;3692;48,6622;45,1069
26;świętokrzyskie;2606;opatowski;2606032;gm.w Lipnik;Tarnobrzeski;5137;2443;2317;47,5569;45,1041
12;małopolskie;1215;suski;1215082;gm.w Zawoja;Bielski;9039;4333;4076;47,9367;45,0935
26;świętokrzyskie;2607;ostrowiecki;2607032;gm.w Bodzechów;Kielecki;13177;6149;5940;46,6646;45,0785
24;śląskie;2404;częstochowski;2404112;gm.w Mykanów;Częstochowski;15164;7188;6835;47,4017;45,0739
8;lubuskie;810;żagański;810053;gm.m-w. Małomice;Zielonogórski;5165;2457;2328;47,5702;45,0726
30;wielkopolskie;3017;ostrowski;3017052;gm.w Przygodzice;Kaliski;12232;5793;5512;47,3594;45,0621
22;pomorskie;2207;kwidzyński;2207052;gm.w Ryjewo;Elbląski;5812;2753;2619;47,3675;45,0619
30;wielkopolskie;3013;leszczyński;3013033;gm.m-w. Osieczna;Leszczyński;9314;4388;4196;47,1119;45,0505
14;mazowieckie;1425;radomski;1425033;gm.m-w. Iłża;Radomski;14571;6877;6564;47,1965;45,0484
24;śląskie;2417;żywiecki;2417072;gm.w Łękawica;Bielski;4560;2148;2054;47,1053;45,0439
