wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
22;pomorskie;2204;gdański;2204022;gm.w Cedry Wielkie;Gdański;6986;3445;3352;49,3129;47,9817
10;łódzkie;1004;łęczycki;1004063;gm.m-w. Piątek;Płocki;5892;2985;2827;50,6619;47,9803
30;wielkopolskie;3023;słupecki;3023032;gm.w Orchowo;Koniński;3800;1914;1823;50,3684;47,9737
30;wielkopolskie;3019;pilski;3019022;gm.w Białośliwie;Pilski;4809;2398;2307;49,8648;47,9726
8;lubuskie;804;nowosolski;804023;gm.m-w. Bytom Odrzański;Zielonogórski;5376;2668;2579;49,628;47,9725
14;mazowieckie;1419;płocki;1419063;gm.m-w. Gąbin;Płocki;10969;5479;5262;49,9499;47,9716
2;dolnośląskie;226;złotoryjski;226032;gm.w Pielgrzymka;Legnicki;4509;2222;2163;49,2792;47,9707
14;mazowieckie;1411;makowski;1411102;gm.w Szelków;Ostrołęcki;3634;1809;1743;49,7799;47,9637
24;śląskie;2417;żywiecki;2417122;gm.w Ślemień;Bielski;3534;1754;1695;49,6321;47,9626
4;kujawsko-pomorskie;416;tucholski;416052;gm.w Śliwice;Bydgoski;5595;2778;2683;49,6515;47,9535
24;śląskie;2403;cieszyński;2403082;gm.w Hażlach;Bielski;10919;5384;5236;49,3085;47,9531
14;mazowieckie;1437;żuromiński;1437033;gm.m-w. Lubowidz;Ciechanowski;6796;3389;3258;49,8676;47,94
10;łódzkie;1007;opoczyński;1007023;gm.m-w. Drzewica;Radomski;10384;5141;4978;49,5089;47,9391
30;wielkopolskie;3023;słupecki;3023062;gm.w Słupca;Koniński;9313;4615;4464;49,5544;47,933
30;wielkopolskie;3031;złotowski;3031053;gm.m-w. Okonek;Pilski;8441;4157;4045;49,2477;47,9209
14;mazowieckie;1425;radomski;1425011;Pionki;Radomski;17902;8829;8578;49,3185;47,9164
14;mazowieckie;1407;kozienicki;1407062;gm.w Magnuszew;Radomski;6706;3307;3213;49,314;47,9123
30;wielkopolskie;3024;szamotulski;3024042;gm.w Obrzycko;Poznański;4498;2247;2155;49,9555;47,9102
26;świętokrzyskie;2605;konecki;2605052;gm.w Ruda Maleniecka;Kielecki;3052;1525;1462;49,9672;47,903
10;łódzkie;1021;brzeziński;1021011;Brzeziny;Skierniewicki;12365;6093;5923;49,2762;47,9013
10;łódzkie;1006;łódzki wschodni;1006032;gm.w Brójce;Łódzki;6761;3351;3238;49,5637;47,8923
8;lubuskie;807;sulęciński;807023;gm.m-w. Lubniewice;Gorzowski;3148;1542;1507;48,9835;47,8717
2;dolnośląskie;220;trzebnicki;220063;gm.m-w. Żmigród;Wrocławski;14608;7182;6992;49,1648;47,8642
32;zachodniopomorskie;3203;drawski;3203033;gm.m-w. Kalisz Pomorski;Koszaliński;7330;3645;3507;49,7271;47,8445
32;zachodniopomorskie;3216;świdwiński;3216033;gm.m-w. Połczyn-Zdrój;Koszaliński;14998;7467;7175;49,7866;47,8397
20;podlaskie;2061;Białystok;2061011;Białystok;;296958;146638;142051;49,38;47,8354
14;mazowieckie;1433;węgrowski;1433092;gm.w Wierzbno;Siedlecki;2718;1358;1300;49,9632;47,8293
30;wielkopolskie;3010;koniński;3010103;gm.m-w. Sompolno;Koniński;10299;5090;4925;49,4223;47,8202
2;dolnośląskie;212;lwówecki;212033;gm.m-w. Lwówek Śląski;Jeleniogórski;17186;8484;8217;49,3658;47,8122
14;mazowieckie;1403;garwoliński;1403132;gm.w Wilga;Siedlecki;5261;2590;2515;49,2302;47,8046
4;kujawsko-pomorskie;406;grudziądzki;406033;gm.m-w. Łasin;Toruński;7778;3837;3718;49,3314;47,8015
14;mazowieckie;1419;płocki;1419153;gm.m-w. Wyszogród;Płocki;5532;2715;2644;49,0781;47,7946
32;zachodniopomorskie;3208;kołobrzeski;3208062;gm.w Siemyśl;Koszaliński;3875;1904;1852;49,1355;47,7935
18;podkarpackie;1863;Rzeszów;1863011;Rzeszów;;196638;96661;93973;49,1568;47,7898
4;kujawsko-pomorskie;412;rypiński;412032;gm.w Rogowo;Włocławski;4770;2357;2279;49,413;47,7778
16;opolskie;1608;oleski;1608043;gm.m-w. Praszka;Częstochowski;13374;6608;6389;49,4093;47,7718
8;lubuskie;809;zielonogórski;809043;gm.m-w. Kargowa;Zielonogórski;5815;2867;2777;49,3035;47,7558
10;łódzkie;1012;radomszczański;1012072;gm.w Kodrąb;Piotrkowski;4486;2196;2142;48,9523;47,7486
24;śląskie;2413;tarnogórski;2413052;gm.w Krupski Młyn;Katowicki;3177;1540;1516;48,4734;47,718
10;łódzkie;1002;kutnowski;1002062;gm.w Kutno;Płocki;8753;4299;4176;49,1146;47,7094
26;świętokrzyskie;2612;staszowski;2612033;gm.m-w. Oleśnica;Kielecki;3843;1924;1833;50,0651;47,6971
24;śląskie;2404;częstochowski;2404052;gm.w Kłomnice;Częstochowski;13422;6562;6401;48,8899;47,6904
32;zachodniopomorskie;3216;świdwiński;3216022;gm.w Brzeżno;Koszaliński;2781;1375;1326;49,4426;47,6807
26;świętokrzyskie;2612;staszowski;2612012;gm.w Bogoria;Tarnobrzeski;7641;3768;3643;49,3129;47,677
30;wielkopolskie;3009;kolski;3009032;gm.w Chodów;Koniński;2985;1460;1423;48,9112;47,6717
16;opolskie;1604;kluczborski;1604023;gm.m-w. Kluczbork;;35724;17625;17030;49,3366;47,671
10;łódzkie;1007;opoczyński;1007062;gm.w Poświętne;Piotrkowski;3101;1526;1478;49,2099;47,662
16;opolskie;1607;nyski;1607082;gm.w Pakosławice;Opolski;3496;1711;1666;48,9416;47,6545
4;kujawsko-pomorskie;410;nakielski;410042;gm.w Sadki;Bydgoski;7253;3567;3456;49,1796;47,6492
14;mazowieckie;1423;przysuski;1423072;gm.w Rusinów;Radomski;4232;2100;2016;49,6219;47,6371
32;zachodniopomorskie;3209;koszaliński;3209033;gm.m-w. Bobolice;Koszaliński;8857;4346;4219;49,0685;47,6346
10;łódzkie;1012;radomszczański;1012053;gm.m-w. Kamieńsk;Piotrkowski;5839;2854;2781;48,8782;47,628
10;łódzkie;1017;wieluński;1017022;gm.w Czarnożyły;Sieradzki;4489;2197;2138;48,9419;47,6275
4;kujawsko-pomorskie;417;wąbrzeski;417032;gm.w Książki;Toruński;4141;2030;1972;49,022;47,6213
30;wielkopolskie;3001;chodzieski;3001032;gm.w Chodzież;Pilski;6136;3039;2922;49,5274;47,6206
10;łódzkie;1017;wieluński;1017062;gm.w Ostrówek;Sieradzki;4473;2185;2130;48,8486;47,619
32;zachodniopomorskie;3201;białogardzki;3201011;Białogard;Koszaliński;23950;11761;11403;49,1065;47,6117
30;wielkopolskie;3019;pilski;3019083;gm.m-w. Wyrzysk;Pilski;13835;6777;6586;48,9845;47,6039
10;łódzkie;1018;wieruszowski;1018062;gm.w Sokolniki;Kaliski;5055;2500;2406;49,456;47,5964
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405052;gm.w Radomin;Toruński;3801;1874;1809;49,3028;47,5927
6;lubelskie;614;puławski;614112;gm.w Żyrzyn;Lubelski;6411;3173;3051;49,4931;47,5901
22;pomorskie;2216;sztumski;2216013;gm.m-w. Dzierzgoń;Elbląski;9210;4575;4382;49,6743;47,5787
14;mazowieckie;1438;żyrardowski;1438042;gm.w Radziejowice;Skierniewicki;5854;2896;2785;49,4704;47,5743
8;lubuskie;805;słubicki;805022;gm.w Górzyca;Gorzowski;4289;2110;2040;49,1956;47,5635
4;kujawsko-pomorskie;419;żniński;419033;gm.m-w. Janowiec Wielkopolski;Bydgoski;8883;4335;4225;48,8011;47,5628
22;pomorskie;2207;kwidzyński;2207011;Kwidzyn;;38329;18836;18230;49,1429;47,5619
12;małopolskie;1215;suski;1215082;gm.w Zawoja;Bielski;9039;4472;4299;49,4745;47,5606
30;wielkopolskie;3003;gnieźnieński;3003023;gm.m-w. Czerniejewo;Poznański;7388;3671;3513;49,6887;47,5501
10;łódzkie;1021;brzeziński;1021032;gm.w Dmosin;Skierniewicki;4446;2224;2114;50,0225;47,5484
24;śląskie;2404;częstochowski;2404102;gm.w Mstów;Częstochowski;10846;5309;5157;48,9489;47,5475
14;mazowieckie;1420;płoński;1420062;gm.w Joniec;Ciechanowski;2650;1319;1260;49,7736;47,5472
8;lubuskie;806;strzelecko-drezdenecki;806032;gm.w Stare Kurowo;Gorzowski;4034;1976;1918;48,9836;47,5459
14;mazowieckie;1407;kozienicki;1407053;gm.m-w. Kozienice;Radomski;29187;14277;13866;48,9156;47,5075
4;kujawsko-pomorskie;406;grudziądzki;406022;gm.w Gruta;Toruński;6437;3182;3058;49,433;47,5066
8;lubuskie;810;żagański;810032;gm.w Brzeźnica;Zielonogórski;3721;1827;1767;49,0997;47,4872
12;małopolskie;1214;proszowicki;1214033;gm.m-w. Nowe Brzesko;Krakowski;5676;2804;2695;49,401;47,4806
10;łódzkie;1003;łaski;1003052;gm.w Wodzierady;Sieradzki;3496;1698;1659;48,5698;47,4542
10;łódzkie;1015;skierniewicki;1015052;gm.w Lipce Reymontowskie;Skierniewicki;3279;1598;1556;48,7344;47,4535
12;małopolskie;1218;wadowicki;1218022;gm.w Brzeźnica;Bielski;10521;5210;4992;49,52;47,448
14;mazowieckie;1405;grodziski;1405032;gm.w Baranów;Skierniewicki;5371;2632;2548;49,0039;47,44
32;zachodniopomorskie;3214;stargardzki;3214113;gm.m-w. Suchań;Szczeciński;4256;2084;2019;48,9662;47,4389
8;lubuskie;810;żagański;810092;gm.w Żagań;Zielonogórski;7317;3571;3471;48,8042;47,4375
24;śląskie;2415;wodzisławski;2415041;Wodzisław Śląski;;47576;23129;22568;48,6148;47,4357
8;lubuskie;810;żagański;810053;gm.m-w. Małomice;Zielonogórski;5165;2580;2450;49,9516;47,4347
2;dolnośląskie;206;karkonoski;206082;gm.w Podgórzyn;Jeleniogórski;8285;4052;3929;48,9077;47,4231
10;łódzkie;1009;pajęczański;1009013;gm.m-w. Działoszyn;Sieradzki;12346;5993;5854;48,542;47,4162
30;wielkopolskie;3013;leszczyński;3013033;gm.m-w. Osieczna;Leszczyński;9314;4539;4415;48,7331;47,4018
32;zachodniopomorskie;3213;sławieński;3213052;gm.w Postomino;Słupski;6847;3374;3245;49,2771;47,393
22;pomorskie;2207;kwidzyński;2207052;gm.w Ryjewo;Elbląski;5812;2858;2754;49,1741;47,3847
24;śląskie;2476;Świętochłowice;2476011;Świętochłowice;;49108;24018;23269;48,9085;47,3833
4;kujawsko-pomorskie;402;brodnicki;402053;gm.m-w. Górzno;Toruński;3931;1929;1862;49,0715;47,3671
14;mazowieckie;1413;mławski;1413042;gm.w Radzanów;Ciechanowski;3262;1629;1545;49,9387;47,3636
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002022;gm.w Czarnków;Pilski;11471;5648;5431;49,2372;47,3455
30;wielkopolskie;3006;jarociński;3006032;gm.w Kotlin;Kaliski;7390;3622;3498;49,0122;47,3342
4;kujawsko-pomorskie;418;włocławski;418043;gm.m-w. Brześć Kujawski;Włocławski;11352;5534;5373;48,7491;47,3309
4;kujawsko-pomorskie;410;nakielski;410013;gm.m-w. Kcynia;Bydgoski;13204;6455;6249;48,8867;47,3266
10;łódzkie;1002;kutnowski;1002092;gm.w Oporów;Płocki;2487;1227;1177;49,3366;47,3261
10;łódzkie;1017;wieluński;1017052;gm.w Osjaków;Sieradzki;4740;2306;2243;48,6498;47,3207
28;warmińsko-mazurskie;2814;olsztyński;2814023;gm.m-w. Biskupiec;Olsztyński;18913;9312;8944;49,236;47,2902
24;śląskie;2415;wodzisławski;2415052;gm.w Godów;Katowicki;13845;6738;6546;48,6674;47,2806
22;pomorskie;2216;sztumski;2216022;gm.w Mikołajki Pomorskie;Elbląski;3613;1784;1708;49,3772;47,2737
16;opolskie;1607;nyski;1607073;gm.m-w. Paczków;Opolski;12429;6118;5874;49,2236;47,2604
14;mazowieckie;1435;wyszkowski;1435053;gm.m-w. Wyszków;;39708;19426;18761;48,9221;47,2474
32;zachodniopomorskie;3215;szczecinecki;3215052;gm.w Grzmiąca;Koszaliński;4638;2291;2191;49,3963;47,2402
2;dolnośląskie;219;świdnicki;219052;gm.w Marcinowice;Wałbrzyski;6522;3173;3081;48,6507;47,2401
28;warmińsko-mazurskie;2808;kętrzyński;2808062;gm.w Srokowo;Olsztyński;3723;1800;1758;48,3481;47,22
24;śląskie;2406;kłobucki;2406062;gm.w Panki;Częstochowski;5035;2458;2377;48,8183;47,2095
22;pomorskie;2211;pucki;2211062;gm.w Krokowa;Gdański;10810;5272;5101;48,7697;47,1878
24;śląskie;2406;kłobucki;2406082;gm.w Przystajń;Częstochowski;5849;2832;2760;48,4185;47,1876
22;pomorskie;2210;nowodworski;2210042;gm.w Stegna;Elbląski;9713;4757;4583;48,9756;47,1842
2;dolnośląskie;206;karkonoski;206092;gm.w Stara Kamienica;Jeleniogórski;5250;2582;2477;49,181;47,181
4;kujawsko-pomorskie;414;świecki;414012;gm.w Bukowiec;Bydgoski;5130;2500;2420;48,7329;47,1735
4;kujawsko-pomorskie;409;mogileński;409043;gm.m-w. Strzelno;Bydgoski;11524;5696;5435;49,4273;47,1624
22;pomorskie;2212;słupski;2212102;gm.w Ustka;Słupski;8295;4075;3912;49,126;47,1609
30;wielkopolskie;3003;gnieźnieński;3003093;gm.m-w. Trzemeszno;Bydgoski;14222;6957;6706;48,9172;47,1523
22;pomorskie;2205;kartuski;2205023;gm.m-w. Kartuzy;;34037;16507;16046;48,4972;47,1428
24;śląskie;2413;tarnogórski;2413092;gm.w Zbrosławice;Katowicki;16385;7929;7724;48,3918;47,1407
2;dolnośląskie;218;średzki;218012;gm.w Kostomłoty;Wrocławski;7109;3455;3351;48,6004;47,1374
22;pomorskie;2210;nowodworski;2210032;gm.w Ostaszewo;Elbląski;3206;1581;1511;49,3138;47,1304
2;dolnośląskie;226;złotoryjski;226062;gm.w Złotoryja;Legnicki;6994;3383;3296;48,37;47,1261
32;zachodniopomorskie;3210;myśliborski;3210043;gm.m-w. Myślibórz;Gorzowski;19567;9496;9221;48,5307;47,1253
22;pomorskie;2210;nowodworski;2210023;gm.m-w. Nowy Dwór Gdański;Elbląski;17607;8590;8297;48,7874;47,1233
10;łódzkie;1010;piotrkowski;1010012;gm.w Aleksandrów;Piotrkowski;4279;2076;2016;48,516;47,1138
24;śląskie;2410;pszczyński;2410062;gm.w Suszec;Katowicki;12469;6065;5873;48,6406;47,1008
6;lubelskie;609;lubelski;609072;gm.w Jastków;Lubelski;14351;6968;6759;48,5541;47,0978
24;śląskie;2416;zawierciański;2416102;gm.w Żarnowiec;Katowicki;4546;2243;2140;49,3401;47,0744
24;śląskie;2404;częstochowski;2404112;gm.w Mykanów;Częstochowski;15164;7414;7138;48,8921;47,072
24;śląskie;2467;Jastrzębie-Zdrój;2467011;Jastrzębie-Zdrój;;88038;42528;41440;48,3064;47,0706
16;opolskie;1605;krapkowicki;1605023;gm.m-w. Krapkowice;Opolski;22337;10742;10514;48,0906;47,0699
4;kujawsko-pomorskie;412;rypiński;412022;gm.w Brzuze;Włocławski;5284;2568;2487;48,5995;47,0666
8;lubuskie;804;nowosolski;804043;gm.m-w. Kożuchów;Zielonogórski;15901;7765;7481;48,8334;47,0474
14;mazowieckie;1414;nowodworski;1414032;gm.w Leoncin;Warszawski;5588;2759;2629;49,3737;47,0472
24;śląskie;2406;kłobucki;2406072;gm.w Popów;Częstochowski;5835;2872;2745;49,2202;47,0437
30;wielkopolskie;3017;ostrowski;3017052;gm.w Przygodzice;Kaliski;12232;5961;5754;48,7328;47,0405
2;dolnośląskie;211;lubiński;211022;gm.w Lubin;Legnicki;16521;8009;7771;48,4777;47,0371
8;lubuskie;811;żarski;811063;gm.m-w. Lubsko;Zielonogórski;18254;8818;8586;48,3072;47,0363
4;kujawsko-pomorskie;414;świecki;414102;gm.w Świekatowo;Bydgoski;3640;1764;1712;48,4615;47,033
2;dolnośląskie;214;oleśnicki;214083;gm.m-w. Twardogóra;Wrocławski;12889;6253;6062;48,5142;47,0324
14;mazowieckie;1438;żyrardowski;1438023;gm.m-w. Mszczonów;Skierniewicki;11440;5599;5380;48,9423;47,028
14;mazowieckie;1429;sokołowski;1429092;gm.w Sterdyń;Siedlecki;3819;1868;1796;48,9133;47,028
26;świętokrzyskie;2606;opatowski;2606032;gm.w Lipnik;Tarnobrzeski;5137;2497;2415;48,6081;47,0119
6;lubelskie;606;krasnostawski;606011;Krasnystaw;Chełmski;18383;9027;8642;49,1052;47,0108
14;mazowieckie;1412;miński;1412062;gm.w Dobre;Siedlecki;5970;2891;2806;48,4255;47,0017
28;warmińsko-mazurskie;2806;giżycki;2806052;gm.w Kruklanki;Suwalski;3115;1512;1464;48,5393;46,9984
26;świętokrzyskie;2603;kazimierski;2603043;gm.m-w. Opatowiec;Kielecki;3230;1576;1518;48,7926;46,9969
14;mazowieckie;1411;makowski;1411092;gm.w Sypniewo;Ostrołęcki;3228;1549;1517;47,9864;46,995
24;śląskie;2415;wodzisławski;2415031;Rydułtowy;Katowicki;21385;10291;10047;48,1225;46,9815
14;mazowieckie;1461;Ostrołęka;1461011;Ostrołęka;;51656;25099;24267;48,5887;46,9781
4;kujawsko-pomorskie;417;wąbrzeski;417042;gm.w Płużnica;Toruński;4771;2342;2241;49,0882;46,9713
2;dolnośląskie;223;wrocławski;223032;gm.w Jordanów Śląski;Wrocławski;3197;1549;1501;48,4517;46,9503
10;łódzkie;1016;tomaszowski;1016052;gm.w Inowłódz;Piotrkowski;3819;1848;1793;48,3896;46,9495
14;mazowieckie;1425;radomski;1425033;gm.m-w. Iłża;Radomski;14571;7070;6841;48,521;46,9494
2;dolnośląskie;214;oleśnicki;214023;gm.m-w. Bierutów;Wrocławski;9873;4789;4634;48,506;46,9361
24;śląskie;2407;lubliniecki;2407042;gm.w Herby;Częstochowski;6769;3273;3177;48,3528;46,9346
6;lubelskie;614;puławski;614092;gm.w Puławy;Lubelski;12162;5906;5707;48,5611;46,9248
14;mazowieckie;1435;wyszkowski;1435042;gm.w Somianka;Ostrołęcki;5626;2738;2639;48,6669;46,9072
14;mazowieckie;1405;grodziski;1405052;gm.w Jaktorów;Skierniewicki;12638;6197;5928;49,0347;46,9062
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002062;gm.w Połajewo;Pilski;6181;3039;2899;49,1668;46,9018
6;lubelskie;662;Chełm;662011;Chełm;;61135;29582;28672;48,388;46,8995
10;łódzkie;1001;bełchatowski;1001011;Bełchatów;;56419;27135;26456;48,0955;46,892
4;kujawsko-pomorskie;418;włocławski;418052;gm.w Choceń;Włocławski;7910;3861;3709;48,8116;46,89
18;podkarpackie;1809;lubaczowski;1809011;Lubaczów;Przemyski;11830;5771;5547;48,7828;46,8893
10;łódzkie;1002;kutnowski;1002082;gm.w Nowe Ostrowy;Płocki;3398;1640;1592;48,2637;46,8511
22;pomorskie;2213;starogardzki;2213112;gm.w Smętowo Graniczne;Gdański;5171;2555;2422;49,4102;46,8381
14;mazowieckie;1419;płocki;1419072;gm.w Łąck;Płocki;5376;2597;2518;48,3073;46,8378
24;śląskie;2417;żywiecki;2417152;gm.w Węgierska Górka;Bielski;15040;7291;7043;48,4774;46,8285
24;śląskie;2417;żywiecki;2417072;gm.w Łękawica;Bielski;4560;2201;2135;48,2675;46,8202
28;warmińsko-mazurskie;2815;ostródzki;2815083;gm.m-w. Morąg;Olsztyński;23973;11565;11224;48,2418;46,8193
26;świętokrzyskie;2609;sandomierski;2609082;gm.w Wilczyce;Tarnobrzeski;3646;1766;1707;48,4366;46,8184
10;łódzkie;1011;poddębicki;1011052;gm.w Wartkowice;Sieradzki;6239;3026;2920;48,5014;46,8024
22;pomorskie;2212;słupski;2212062;gm.w Kobylnica;Słupski;13211;6367;6183;48,1947;46,8019
32;zachodniopomorskie;3209;koszaliński;3209012;gm.w Będzino;Koszaliński;8639;4166;4043;48,2232;46,7994
22;pomorskie;2213;starogardzki;2213013;gm.m-w. Czarna Woda;Gdański;3131;1535;1465;49,0259;46,7902
6;lubelskie;614;puławski;614083;gm.m-w. Nałęczów;Lubelski;8881;4286;4155;48,2603;46,7853
14;mazowieckie;1417;otwocki;1417062;gm.w Osieck;Siedlecki;3673;1766;1718;48,0806;46,7738
2;dolnośląskie;218;średzki;218052;gm.w Udanin;Legnicki;5014;2412;2345;48,1053;46,769
14;mazowieckie;1401;białobrzeski;1401063;gm.m-w. Wyśmierzyce;Radomski;2767;1353;1294;48,8977;46,7654
22;pomorskie;2214;tczewski;2214062;gm.w Tczew;Gdański;15335;7413;7169;48,3404;46,7493
10;łódzkie;1014;sieradzki;1014042;gm.w Brzeźnio;Sieradzki;6379;3074;2982;48,1894;46,7471
14;mazowieckie;1411;makowski;1411032;gm.w Karniewo;Ciechanowski;5117;2527;2391;49,3844;46,7266
32;zachodniopomorskie;3206;gryfiński;3206092;gm.w Widuchowa;Szczeciński;5391;2593;2519;48,0987;46,726
2;dolnośląskie;217;strzeliński;217022;gm.w Kondratowice;Wrocławski;4199;2039;1962;48,5592;46,7254
16;opolskie;1607;nyski;1607063;gm.m-w. Otmuchów;Opolski;13355;6477;6240;48,4987;46,7241
30;wielkopolskie;3010;koniński;3010092;gm.w Skulsk;Koniński;6096;2951;2848;48,4088;46,7192
30;wielkopolskie;3031;złotowski;3031023;gm.m-w. Jastrowie;Pilski;11415;5442;5332;47,6741;46,7105
12;małopolskie;1210;nowosądecki;1210011;Grybów;Nowosądecki;5986;2867;2796;47,8951;46,709
2;dolnośląskie;203;głogowski;203032;gm.w Jerzmanowa;Legnicki;5347;2557;2496;47,8212;46,6804
26;świętokrzyskie;2613;włoszczowski;2613012;gm.w Kluczewsko;Piotrkowski;5157;2520;2407;48,8656;46,6744
4;kujawsko-pomorskie;404;chełmiński;404052;gm.w Papowo Biskupie;Toruński;4300;2084;2007;48,4651;46,6744
22;pomorskie;2204;gdański;2204052;gm.w Przywidz;Gdański;5997;2885;2799;48,1074;46,6733
24;śląskie;2415;wodzisławski;2415021;Radlin;Katowicki;17665;8430;8243;47,7215;46,6629
4;kujawsko-pomorskie;404;chełmiński;404062;gm.w Stolno;Toruński;5304;2514;2475;47,3982;46,6629
10;łódzkie;1010;piotrkowski;1010082;gm.w Rozprza;Piotrkowski;12310;5885;5744;47,8067;46,6613
10;łódzkie;1010;piotrkowski;1010022;gm.w Czarnocin;Piotrkowski;4141;1997;1932;48,2251;46,6554
12;małopolskie;1209;myślenicki;1209033;gm.m-w. Myślenice;;44519;21416;20770;48,1053;46,6542
14;mazowieckie;1434;wołomiński;1434093;gm.m-w. Radzymin;Warszawski;27882;13574;13007;48,6837;46,6502
14;mazowieckie;1402;ciechanowski;1402092;gm.w Sońsk;Ciechanowski;7671;3704;3578;48,2858;46,6432
8;lubuskie;811;żarski;811102;gm.w Żary;Zielonogórski;12281;5879;5728;47,8707;46,6412
12;małopolskie;1219;wielicki;1219022;gm.w Gdów;Krakowski;18388;8815;8572;47,9389;46,6174
24;śląskie;2406;kłobucki;2406023;gm.m-w. Krzepice;Częstochowski;9010;4346;4200;48,2353;46,6149
24;śląskie;2408;mikołowski;2408031;Orzesze;Katowicki;21290;10148;9924;47,6656;46,6134
4;kujawsko-pomorskie;410;nakielski;410023;gm.m-w. Mrocza;Bydgoski;9193;4395;4284;47,8081;46,6007
32;zachodniopomorskie;3206;gryfiński;3206083;gm.m-w. Trzcińsko-Zdrój;Szczeciński;5174;2487;2411;48,0673;46,5984
30;wielkopolskie;3022;rawicki;3022042;gm.w Pakosław;Leszczyński;4902;2379;2284;48,5312;46,5932
14;mazowieckie;1423;przysuski;1423022;gm.w Gielniów;Radomski;4456;2141;2076;48,0476;46,5889
12;małopolskie;1218;wadowicki;1218072;gm.w Stryszów;Bielski;6848;3289;3190;48,0286;46,5829
26;świętokrzyskie;2613;włoszczowski;2613052;gm.w Secemin;Częstochowski;4725;2301;2201;48,6984;46,582
10;łódzkie;1005;łowicki;1005042;gm.w Domaniewice;Skierniewicki;4653;2226;2167;47,8401;46,5721
14;mazowieckie;1424;pułtuski;1424032;gm.w Pokrzywnica;Ciechanowski;5032;2424;2343;48,1717;46,562
14;mazowieckie;1419;płocki;1419082;gm.w Mała Wieś;Płocki;5913;2830;2753;47,8606;46,5584
4;kujawsko-pomorskie;412;rypiński;412052;gm.w Skrwilno;Włocławski;5851;2832;2724;48,402;46,5561
30;wielkopolskie;3028;wągrowiecki;3028053;gm.m-w. Skoki;Poznański;9822;4893;4571;49,8167;46,5384
20;podlaskie;2002;białostocki;2002042;gm.w Gródek;Białostocki;5093;2444;2370;47,9874;46,5345
28;warmińsko-mazurskie;2804;elbląski;2804052;gm.w Milejewo;Elbląski;3409;1658;1586;48,636;46,5239
32;zachodniopomorskie;3206;gryfiński;3206012;gm.w Banie;Szczeciński;6253;2984;2909;47,7211;46,5217
12;małopolskie;1215;suski;1215092;gm.w Zembrzyce;Bielski;5611;2681;2610;47,7811;46,5158
6;lubelskie;614;puławski;614032;gm.w Janowiec;Lubelski;3666;1747;1705;47,6541;46,5085
2;dolnośląskie;218;średzki;218022;gm.w Malczyce;Wrocławski;5881;2848;2735;48,4271;46,5057
26;świętokrzyskie;2601;buski;2601072;gm.w Tuczępy;Kielecki;3690;1776;1716;48,1301;46,5041
8;lubuskie;804;nowosolski;804073;gm.m-w. Otyń;Zielonogórski;7079;3411;3292;48,1848;46,5037
26;świętokrzyskie;2613;włoszczowski;2613042;gm.w Radków;Częstochowski;2501;1216;1163;48,6206;46,5014
12;małopolskie;1214;proszowicki;1214062;gm.w Radziemice;Krakowski;3329;1610;1548;48,3629;46,5005
10;łódzkie;1005;łowicki;1005072;gm.w Łowicz;Skierniewicki;7708;3712;3584;48,1578;46,4971
4;kujawsko-pomorskie;412;rypiński;412062;gm.w Wąpielsk;Toruński;3953;1909;1838;48,2924;46,4963
14;mazowieckie;1413;mławski;1413022;gm.w Dzierzgowo;Ciechanowski;3039;1456;1413;47,9105;46,4956
26;świętokrzyskie;2612;staszowski;2612053;gm.m-w. Połaniec;Tarnobrzeski;11683;5593;5432;47,873;46,4949
24;śląskie;2404;częstochowski;2404063;gm.m-w. Koniecpol;Częstochowski;9283;4482;4316;48,2818;46,4936
