wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
8;lubuskie;804;nowosolski;804011;Nowa Sól;;38191;20251;19570;53,0256;51,2424
12;małopolskie;1201;bocheński;1201011;Bochnia;Tarnowski;29554;15633;15142;52,8964;51,235
4;kujawsko-pomorskie;411;radziejowski;411032;gm.w Dobre;Włocławski;5296;2792;2713;52,719;51,2273
32;zachodniopomorskie;3206;gryfiński;3206063;gm.m-w. Moryń;Szczeciński;4244;2293;2174;54,0292;51,2253
30;wielkopolskie;3003;gnieźnieński;3003103;gm.m-w. Witkowo;Koniński;13512;7200;6920;53,286;51,2137
28;warmińsko-mazurskie;2819;węgorzewski;2819033;gm.m-w. Węgorzewo;Suwalski;16443;8702;8421;52,9222;51,2133
30;wielkopolskie;3023;słupecki;3023052;gm.w Powidz;Koniński;2320;1220;1187;52,5862;51,1638
24;śląskie;2463;Chorzów;2463011;Chorzów;;106846;56538;54663;52,9154;51,1605
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405011;Golub-Dobrzyń;Toruński;12412;6561;6350;52,8601;51,1602
30;wielkopolskie;3020;pleszewski;3020063;gm.m-w. Pleszew;Kaliski;29596;15608;15141;52,7369;51,1589
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002083;gm.m-w. Wieleń;Pilski;12155;6409;6218;52,7273;51,1559
12;małopolskie;1203;chrzanowski;1203022;gm.w Babice;Katowicki;9084;4768;4646;52,4879;51,1449
2;dolnośląskie;215;oławski;215033;gm.m-w. Jelcz-Laskowice;Wrocławski;23296;12368;11911;53,0907;51,1289
14;mazowieckie;1434;wołomiński;1434011;Kobyłka;Warszawski;25149;13351;12856;53,0876;51,1193
