wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
26;świętokrzyskie;2613;włoszczowski;2613042;gm.w Radków;Częstochowski;2501;1247;1212;49,8601;48,4606
30;wielkopolskie;3001;chodzieski;3001032;gm.w Chodzież;Pilski;6136;3085;2973;50,2771;48,4518
10;łódzkie;1017;wieluński;1017022;gm.w Czarnożyły;Sieradzki;4489;2227;2175;49,6102;48,4518
32;zachodniopomorskie;3201;białogardzki;3201011;Białogard;Koszaliński;23950;11924;11603;49,7871;48,4468
10;łódzkie;1017;wieluński;1017062;gm.w Ostrówek;Sieradzki;4473;2215;2167;49,5193;48,4462
8;lubuskie;810;żagański;810032;gm.w Brzeźnica;Zielonogórski;3721;1871;1802;50,2822;48,4278
22;pomorskie;2216;sztumski;2216022;gm.w Mikołajki Pomorskie;Elbląski;3613;1797;1749;49,7371;48,4085
4;kujawsko-pomorskie;417;wąbrzeski;417032;gm.w Książki;Toruński;4141;2063;2004;49,8189;48,3941
10;łódzkie;1018;wieruszowski;1018062;gm.w Sokolniki;Kaliski;5055;2525;2446;49,9505;48,3877
10;łódzkie;1007;opoczyński;1007062;gm.w Poświętne;Piotrkowski;3101;1544;1500;49,7904;48,3715
22;pomorskie;2210;nowodworski;2210042;gm.w Stegna;Elbląski;9713;4846;4698;49,8919;48,3682
12;małopolskie;1214;proszowicki;1214033;gm.m-w. Nowe Brzesko;Krakowski;5676;2841;2745;50,0529;48,3615
8;lubuskie;805;słubicki;805022;gm.w Górzyca;Gorzowski;4289;2152;2074;50,1749;48,3563
16;opolskie;1604;kluczborski;1604023;gm.m-w. Kluczbork;;35724;17807;17270;49,846;48,3429
10;łódzkie;1002;kutnowski;1002062;gm.w Kutno;Płocki;8753;4359;4231;49,8001;48,3377
32;zachodniopomorskie;3209;koszaliński;3209033;gm.m-w. Bobolice;Koszaliński;8857;4400;4280;49,6782;48,3234
4;kujawsko-pomorskie;409;mogileński;409043;gm.m-w. Strzelno;Bydgoski;11524;5785;5568;50,1996;48,3166
30;wielkopolskie;3019;pilski;3019083;gm.m-w. Wyrzysk;Pilski;13835;6915;6684;49,9819;48,3123
4;kujawsko-pomorskie;412;rypiński;412052;gm.w Skrwilno;Włocławski;5851;2912;2826;49,7693;48,2994
24;śląskie;2404;częstochowski;2404102;gm.w Mstów;Częstochowski;10846;5357;5238;49,3915;48,2943
24;śląskie;2404;częstochowski;2404052;gm.w Kłomnice;Częstochowski;13422;6638;6482;49,4561;48,2938
24;śląskie;2413;tarnogórski;2413052;gm.w Krupski Młyn;Katowicki;3177;1555;1534;48,9455;48,2845
4;kujawsko-pomorskie;418;włocławski;418052;gm.w Choceń;Włocławski;7910;3928;3819;49,6587;48,2807
22;pomorskie;2207;kwidzyński;2207052;gm.w Ryjewo;Elbląski;5812;2889;2806;49,7075;48,2794
26;świętokrzyskie;2613;włoszczowski;2613052;gm.w Secemin;Częstochowski;4725;2353;2281;49,7989;48,2751
14;mazowieckie;1420;płoński;1420062;gm.w Joniec;Ciechanowski;2650;1335;1279;50,3774;48,2642
10;łódzkie;1002;kutnowski;1002092;gm.w Oporów;Płocki;2487;1237;1200;49,7386;48,2509
28;warmińsko-mazurskie;2814;olsztyński;2814023;gm.m-w. Biskupiec;Olsztyński;18913;9452;9125;49,9762;48,2472
8;lubuskie;811;żarski;811063;gm.m-w. Lubsko;Zielonogórski;18254;9055;8806;49,6056;48,2415
14;mazowieckie;1407;kozienicki;1407053;gm.m-w. Kozienice;Radomski;29187;14415;14080;49,3884;48,2407
26;świętokrzyskie;2603;kazimierski;2603043;gm.m-w. Opatowiec;Kielecki;3230;1604;1558;49,6594;48,2353
2;dolnośląskie;206;karkonoski;206092;gm.w Stara Kamienica;Jeleniogórski;5250;2615;2531;49,8095;48,2095
22;pomorskie;2212;słupski;2212102;gm.w Ustka;Słupski;8295;4147;3998;49,994;48,1977
22;pomorskie;2207;kwidzyński;2207011;Kwidzyn;;38329;19055;18473;49,7143;48,1959
14;mazowieckie;1405;grodziski;1405032;gm.w Baranów;Skierniewicki;5371;2659;2588;49,5066;48,1847
32;zachodniopomorskie;3215;szczecinecki;3215052;gm.w Grzmiąca;Koszaliński;4638;2332;2234;50,2803;48,1673
14;mazowieckie;1435;wyszkowski;1435053;gm.m-w. Wyszków;;39708;19649;19125;49,4837;48,1641
30;wielkopolskie;3006;jarociński;3006032;gm.w Kotlin;Kaliski;7390;3686;3558;49,8782;48,1461
22;pomorskie;2210;nowodworski;2210023;gm.m-w. Nowy Dwór Gdański;Elbląski;17607;8739;8477;49,6337;48,1456
4;kujawsko-pomorskie;412;rypiński;412022;gm.w Brzuze;Włocławski;5284;2618;2544;49,5458;48,1453
14;mazowieckie;1411;makowski;1411032;gm.w Karniewo;Ciechanowski;5117;2555;2463;49,9316;48,1337
30;wielkopolskie;3010;koniński;3010092;gm.w Skulsk;Koniński;6096;3014;2934;49,4423;48,1299
8;lubuskie;810;żagański;810092;gm.w Żagań;Zielonogórski;7317;3648;3521;49,8565;48,1208
32;zachodniopomorskie;3214;stargardzki;3214113;gm.m-w. Suchań;Szczeciński;4256;2123;2048;49,8825;48,1203
4;kujawsko-pomorskie;410;nakielski;410013;gm.m-w. Kcynia;Bydgoski;13204;6565;6350;49,7198;48,0915
14;mazowieckie;1414;nowodworski;1414032;gm.w Leoncin;Warszawski;5588;2819;2687;50,4474;48,0852
10;łódzkie;1009;pajęczański;1009013;gm.m-w. Działoszyn;Sieradzki;12346;6040;5935;48,9227;48,0723
16;opolskie;1607;nyski;1607082;gm.w Pakosławice;Opolski;3496;1729;1680;49,4565;48,0549
2;dolnośląskie;206;karkonoski;206082;gm.w Podgórzyn;Jeleniogórski;8285;4097;3981;49,4508;48,0507
24;śląskie;2476;Świętochłowice;2476011;Świętochłowice;;49108;24296;23596;49,4746;48,0492
14;mazowieckie;1438;żyrardowski;1438023;gm.m-w. Mszczonów;Skierniewicki;11440;5687;5495;49,7115;48,0332
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002022;gm.w Czarnków;Pilski;11471;5741;5509;50,0479;48,0255
30;wielkopolskie;3017;ostrowski;3017052;gm.w Przygodzice;Kaliski;12232;6040;5874;49,3787;48,0216
4;kujawsko-pomorskie;417;wąbrzeski;417042;gm.w Płużnica;Toruński;4771;2375;2291;49,7799;48,0193
22;pomorskie;2205;kartuski;2205023;gm.m-w. Kartuzy;;34037;16733;16342;49,1612;48,0125
4;kujawsko-pomorskie;414;świecki;414012;gm.w Bukowiec;Bydgoski;5130;2534;2463;49,3957;48,0117
4;kujawsko-pomorskie;418;włocławski;418043;gm.m-w. Brześć Kujawski;Włocławski;11352;5586;5449;49,2072;48,0004
28;warmińsko-mazurskie;2808;kętrzyński;2808062;gm.w Srokowo;Olsztyński;3723;1851;1787;49,718;47,9989
24;śląskie;2416;zawierciański;2416102;gm.w Żarnowiec;Katowicki;4546;2268;2182;49,89;47,9982
6;lubelskie;609;lubelski;609072;gm.w Jastków;Lubelski;14351;7081;6886;49,3415;47,9827
4;kujawsko-pomorskie;419;żniński;419033;gm.m-w. Janowiec Wielkopolski;Bydgoski;8883;4402;4262;49,5553;47,9793
14;mazowieckie;1435;wyszkowski;1435042;gm.w Somianka;Ostrołęcki;5626;2783;2699;49,4668;47,9737
10;łódzkie;1015;skierniewicki;1015052;gm.w Lipce Reymontowskie;Skierniewicki;3279;1618;1573;49,3443;47,9719
22;pomorskie;2211;pucki;2211062;gm.w Krokowa;Gdański;10810;5364;5184;49,6207;47,9556
24;śląskie;2415;wodzisławski;2415041;Wodzisław Śląski;;47576;23355;22815;49,0899;47,9549
24;śląskie;2415;wodzisławski;2415052;gm.w Godów;Katowicki;13845;6794;6637;49,0719;47,9379
2;dolnośląskie;218;średzki;218012;gm.w Kostomłoty;Wrocławski;7109;3501;3407;49,2474;47,9252
2;dolnośląskie;214;oleśnicki;214023;gm.m-w. Bierutów;Wrocławski;9873;4873;4730;49,3568;47,9084
10;łódzkie;1010;piotrkowski;1010012;gm.w Aleksandrów;Piotrkowski;4279;2102;2050;49,1236;47,9084
26;świętokrzyskie;2601;buski;2601083;gm.m-w. Wiślica;Kielecki;5420;2711;2596;50,0185;47,8967
10;łódzkie;1017;wieluński;1017052;gm.w Osjaków;Sieradzki;4740;2322;2270;48,9873;47,8903
4;kujawsko-pomorskie;414;świecki;414102;gm.w Świekatowo;Bydgoski;3640;1787;1743;49,0934;47,8846
24;śląskie;2407;lubliniecki;2407042;gm.w Herby;Częstochowski;6769;3331;3241;49,2096;47,88
14;mazowieckie;1419;płocki;1419072;gm.w Łąck;Płocki;5376;2638;2574;49,0699;47,8795
4;kujawsko-pomorskie;402;brodnicki;402053;gm.m-w. Górzno;Toruński;3931;1950;1882;49,6057;47,8759
30;wielkopolskie;3003;gnieźnieński;3003093;gm.m-w. Trzemeszno;Bydgoski;14222;7058;6808;49,6273;47,8695
2;dolnośląskie;217;strzeliński;217022;gm.w Kondratowice;Wrocławski;4199;2055;2010;48,9402;47,8685
24;śląskie;2404;częstochowski;2404112;gm.w Mykanów;Częstochowski;15164;7498;7257;49,4461;47,8568
24;śląskie;2413;tarnogórski;2413092;gm.w Zbrosławice;Katowicki;16385;8000;7841;48,8251;47,8547
14;mazowieckie;1425;radomski;1425033;gm.m-w. Iłża;Radomski;14571;7216;6970;49,523;47,8347
10;łódzkie;1003;łaski;1003052;gm.w Wodzierady;Sieradzki;3496;1721;1672;49,2277;47,8261
32;zachodniopomorskie;3210;myśliborski;3210043;gm.m-w. Myślibórz;Gorzowski;19567;9654;9357;49,3382;47,8203
32;zachodniopomorskie;3205;gryficki;3205032;gm.w Karnice;Szczeciński;3965;1981;1896;49,9622;47,8184
26;świętokrzyskie;2606;opatowski;2606032;gm.w Lipnik;Tarnobrzeski;5137;2524;2456;49,1337;47,81
14;mazowieckie;1405;grodziski;1405052;gm.w Jaktorów;Skierniewicki;12638;6278;6041;49,6756;47,8003
30;wielkopolskie;3022;rawicki;3022042;gm.w Pakosław;Leszczyński;4902;2416;2343;49,286;47,7968
2;dolnośląskie;219;świdnicki;219052;gm.w Marcinowice;Wałbrzyski;6522;3197;3117;49,0187;47,7921
14;mazowieckie;1412;miński;1412062;gm.w Dobre;Siedlecki;5970;2925;2853;48,995;47,7889
24;śląskie;2406;kłobucki;2406062;gm.w Panki;Częstochowski;5035;2476;2406;49,1758;47,7855
2;dolnośląskie;226;złotoryjski;226062;gm.w Złotoryja;Legnicki;6994;3421;3341;48,9134;47,7695
24;śląskie;2406;kłobucki;2406082;gm.w Przystajń;Częstochowski;5849;2861;2794;48,9143;47,7688
6;lubelskie;614;puławski;614092;gm.w Puławy;Lubelski;12162;6005;5809;49,3751;47,7635
14;mazowieckie;1461;Ostrołęka;1461011;Ostrołęka;;51656;25420;24668;49,2102;47,7544
8;lubuskie;804;nowosolski;804043;gm.m-w. Kożuchów;Zielonogórski;15901;7856;7593;49,4057;47,7517
16;opolskie;1607;nyski;1607073;gm.m-w. Paczków;Opolski;12429;6163;5935;49,5856;47,7512
2;dolnośląskie;211;lubiński;211022;gm.w Lubin;Legnicki;16521;8092;7884;48,9801;47,7211
28;warmińsko-mazurskie;2806;giżycki;2806052;gm.w Kruklanki;Suwalski;3115;1538;1486;49,374;47,7047
10;łódzkie;1011;poddębicki;1011052;gm.w Wartkowice;Sieradzki;6239;3105;2976;49,7676;47,7
4;kujawsko-pomorskie;406;grudziądzki;406043;gm.m-w. Radzyń Chełmiński;Toruński;4608;2287;2198;49,6311;47,6997
24;śląskie;2406;kłobucki;2406072;gm.w Popów;Częstochowski;5835;2896;2782;49,6315;47,6778
24;śląskie;2417;żywiecki;2417152;gm.w Węgierska Górka;Bielski;15040;7374;7169;49,0293;47,6662
12;małopolskie;1209;myślenicki;1209033;gm.m-w. Myślenice;;44519;21733;21219;48,8174;47,6628
24;śląskie;2467;Jastrzębie-Zdrój;2467011;Jastrzębie-Zdrój;;88038;42935;41960;48,7687;47,6612
10;łódzkie;1002;kutnowski;1002082;gm.w Nowe Ostrowy;Płocki;3398;1659;1619;48,8228;47,6457
10;łódzkie;1010;piotrkowski;1010022;gm.w Czarnocin;Piotrkowski;4141;2025;1973;48,9012;47,6455
2;dolnośląskie;223;wrocławski;223032;gm.w Jordanów Śląski;Wrocławski;3197;1568;1523;49,046;47,6384
28;warmińsko-mazurskie;2815;ostródzki;2815083;gm.m-w. Morąg;Olsztyński;23973;11833;11419;49,3597;47,6328
6;lubelskie;606;krasnostawski;606011;Krasnystaw;Chełmski;18383;9139;8755;49,7144;47,6255
32;zachodniopomorskie;3209;koszaliński;3209012;gm.w Będzino;Koszaliński;8639;4228;4114;48,9408;47,6213
22;pomorskie;2214;tczewski;2214062;gm.w Tczew;Gdański;15335;7548;7302;49,2207;47,6166
6;lubelskie;662;Chełm;662011;Chełm;;61135;29977;29099;49,0341;47,5979
24;śląskie;2415;wodzisławski;2415031;Rydułtowy;Katowicki;21385;10379;10178;48,534;47,5941
10;łódzkie;1014;sieradzki;1014042;gm.w Brzeźnio;Sieradzki;6379;3103;3036;48,644;47,5937
22;pomorskie;2213;starogardzki;2213112;gm.w Smętowo Graniczne;Gdański;5171;2587;2461;50,029;47,5923
2;dolnośląskie;214;oleśnicki;214083;gm.m-w. Twardogóra;Wrocławski;12889;6325;6134;49,0729;47,591
28;warmińsko-mazurskie;2808;kętrzyński;2808053;gm.m-w. Reszel;Olsztyński;7464;3628;3552;48,6066;47,5884
26;świętokrzyskie;2605;konecki;2605062;gm.w Słupia Konecka;Kielecki;3274;1587;1558;48,4728;47,587
12;małopolskie;1210;nowosądecki;1210011;Grybów;Nowosądecki;5986;2912;2848;48,6468;47,5777
30;wielkopolskie;3028;wągrowiecki;3028053;gm.m-w. Skoki;Poznański;9822;4964;4673;50,5396;47,5769
10;łódzkie;1001;bełchatowski;1001011;Bełchatów;;56419;27474;26836;48,6964;47,5655
10;łódzkie;1005;łowicki;1005072;gm.w Łowicz;Skierniewicki;7708;3782;3666;49,0659;47,561
26;świętokrzyskie;2601;buski;2601072;gm.w Tuczępy;Kielecki;3690;1802;1755;48,8347;47,561
6;lubelskie;614;puławski;614083;gm.m-w. Nałęczów;Lubelski;8881;4362;4223;49,1161;47,551
12;małopolskie;1218;wadowicki;1218072;gm.w Stryszów;Bielski;6848;3323;3256;48,5251;47,5467
24;śląskie;2410;pszczyński;2410062;gm.w Suszec;Katowicki;12469;6104;5928;48,9534;47,5419
10;łódzkie;1016;tomaszowski;1016052;gm.w Inowłódz;Piotrkowski;3819;1864;1815;48,8086;47,5255
16;opolskie;1605;krapkowicki;1605023;gm.m-w. Krapkowice;Opolski;22337;10835;10615;48,507;47,522
22;pomorskie;2212;słupski;2212062;gm.w Kobylnica;Słupski;13211;6471;6278;48,9819;47,521
14;mazowieckie;1434;wołomiński;1434093;gm.m-w. Radzymin;Warszawski;27882;13753;13241;49,3257;47,4894
18;podkarpackie;1809;lubaczowski;1809011;Lubaczów;Przemyski;11830;5830;5618;49,2815;47,4894
14;mazowieckie;1423;przysuski;1423022;gm.w Gielniów;Radomski;4456;2184;2116;49,0126;47,4865
14;mazowieckie;1411;makowski;1411052;gm.w Młynarze;Ostrołęcki;1734;842;823;48,5582;47,4625
12;małopolskie;1215;suski;1215092;gm.w Zembrzyce;Bielski;5611;2747;2663;48,9574;47,4603
24;śląskie;2417;żywiecki;2417072;gm.w Łękawica;Bielski;4560;2224;2164;48,7719;47,4561
24;śląskie;2406;kłobucki;2406023;gm.m-w. Krzepice;Częstochowski;9010;4407;4275;48,9123;47,4473
32;zachodniopomorskie;3206;gryfiński;3206092;gm.w Widuchowa;Szczeciński;5391;2649;2557;49,1375;47,4309
14;mazowieckie;1411;makowski;1411092;gm.w Sypniewo;Ostrołęcki;3228;1567;1531;48,544;47,4287
14;mazowieckie;1417;otwocki;1417062;gm.w Osieck;Siedlecki;3673;1780;1742;48,4617;47,4272
10;łódzkie;1011;poddębicki;1011012;gm.w Dalików;Sieradzki;3920;1929;1859;49,2092;47,4235
28;warmińsko-mazurskie;2804;elbląski;2804052;gm.w Milejewo;Elbląski;3409;1678;1616;49,2226;47,4039
10;łódzkie;1010;piotrkowski;1010082;gm.w Rozprza;Piotrkowski;12310;5966;5835;48,4647;47,4005
22;pomorskie;2204;gdański;2204052;gm.w Przywidz;Gdański;5997;2919;2842;48,6743;47,3904
16;opolskie;1607;nyski;1607063;gm.m-w. Otmuchów;Opolski;13355;6562;6327;49,1352;47,3755
12;małopolskie;1219;wielicki;1219022;gm.w Gdów;Krakowski;18388;8922;8711;48,5208;47,3733
4;kujawsko-pomorskie;410;nakielski;410023;gm.m-w. Mrocza;Bydgoski;9193;4471;4355;48,6348;47,373
26;świętokrzyskie;2613;włoszczowski;2613012;gm.w Kluczewsko;Piotrkowski;5157;2552;2443;49,4861;47,3725
4;kujawsko-pomorskie;409;mogileński;409033;gm.m-w. Mogilno;Bydgoski;24518;12016;11614;49,0089;47,3693
26;świętokrzyskie;2609;sandomierski;2609082;gm.w Wilczyce;Tarnobrzeski;3646;1789;1727;49,0675;47,367
4;kujawsko-pomorskie;418;włocławski;418083;gm.m-w. Izbica Kujawska;Włocławski;7650;3735;3623;48,8235;47,3595
28;warmińsko-mazurskie;2810;mrągowski;2810023;gm.m-w. Mikołajki;Suwalski;8079;3988;3826;49,3625;47,3573
20;podlaskie;2002;białostocki;2002042;gm.w Gródek;Białostocki;5093;2480;2411;48,6943;47,3395
32;zachodniopomorskie;3218;łobeski;3218032;gm.w Radowo Małe;Szczeciński;3577;1754;1693;49,0355;47,3302
22;pomorskie;2212;słupski;2212082;gm.w Słupsk;Słupski;18528;9075;8767;48,9799;47,3176
4;kujawsko-pomorskie;413;sępoleński;413013;gm.m-w. Kamień Krajeński;Bydgoski;6834;3340;3233;48,8733;47,3076
24;śląskie;2404;częstochowski;2404063;gm.m-w. Koniecpol;Częstochowski;9283;4538;4390;48,8851;47,2907
10;łódzkie;1005;łowicki;1005032;gm.w Chąśno;Skierniewicki;2912;1422;1377;48,8324;47,2871
4;kujawsko-pomorskie;401;aleksandrowski;401082;gm.w Waganiec;Włocławski;4564;2259;2158;49,4961;47,2831
2;dolnośląskie;203;głogowski;203032;gm.w Jerzmanowa;Legnicki;5347;2592;2528;48,4758;47,2788
30;wielkopolskie;3028;wągrowiecki;3028072;gm.w Wągrowiec;Pilski;12338;6045;5833;48,995;47,2767
2;dolnośląskie;218;średzki;218022;gm.w Malczyce;Wrocławski;5881;2888;2780;49,1073;47,2709
4;kujawsko-pomorskie;412;rypiński;412062;gm.w Wąpielsk;Toruński;3953;1928;1868;48,7731;47,2552
30;wielkopolskie;3010;koniński;3010112;gm.w Stare Miasto;Koniński;12497;6074;5905;48,6037;47,2513
30;wielkopolskie;3010;koniński;3010082;gm.w Rzgów;Koniński;7257;3564;3429;49,1112;47,2509
30;wielkopolskie;3013;leszczyński;3013052;gm.w Święciechowa;Leszczyński;8214;3986;3881;48,5269;47,2486
26;świętokrzyskie;2609;sandomierski;2609072;gm.w Samborzec;Tarnobrzeski;8376;4085;3957;48,7703;47,2421
22;pomorskie;2201;bytowski;2201023;gm.m-w. Bytów;Słupski;25372;12341;11983;48,6402;47,2292
2;dolnośląskie;212;lwówecki;212053;gm.m-w. Wleń;Jeleniogórski;4214;2074;1990;49,2169;47,2235
8;lubuskie;805;słubicki;805013;gm.m-w. Cybinka;Zielonogórski;6474;3170;3057;48,9651;47,2196
14;mazowieckie;1413;mławski;1413022;gm.w Dzierzgowo;Ciechanowski;3039;1473;1435;48,4699;47,2195
14;mazowieckie;1402;ciechanowski;1402092;gm.w Sońsk;Ciechanowski;7671;3740;3622;48,7551;47,2168
8;lubuskie;811;żarski;811102;gm.w Żary;Zielonogórski;12281;5965;5798;48,571;47,2111
30;wielkopolskie;3031;złotowski;3031023;gm.m-w. Jastrowie;Pilski;11415;5557;5389;48,6816;47,2098
2;dolnośląskie;218;średzki;218052;gm.w Udanin;Legnicki;5014;2432;2367;48,5042;47,2078
10;łódzkie;1018;wieruszowski;1018022;gm.w Czastary;Kaliski;4000;1932;1888;48,3;47,2
10;łódzkie;1015;skierniewicki;1015072;gm.w Nowy Kawęczyn;Skierniewicki;3373;1632;1592;48,3842;47,1983
22;pomorskie;2214;tczewski;2214043;gm.m-w. Pelplin;Gdański;16021;7820;7561;48,8109;47,1943
32;zachodniopomorskie;3206;gryfiński;3206012;gm.w Banie;Szczeciński;6253;3051;2951;48,7926;47,1933
28;warmińsko-mazurskie;2811;nidzicki;2811043;gm.m-w. Nidzica;Olsztyński;20888;10183;9856;48,7505;47,185
14;mazowieckie;1419;płocki;1419082;gm.w Mała Wieś;Płocki;5913;2877;2790;48,6555;47,1842
24;śląskie;2408;mikołowski;2408031;Orzesze;Katowicki;21290;10237;10045;48,0836;47,1818
30;wielkopolskie;3010;koniński;3010052;gm.w Kramsk;Koniński;11337;5504;5348;48,549;47,173
14;mazowieckie;1419;płocki;1419032;gm.w Brudzeń Duży;Płocki;8236;4010;3885;48,6887;47,171
30;wielkopolskie;3012;krotoszyński;3012063;gm.m-w. Zduny;Kaliski;7558;3660;3565;48,4255;47,1686
12;małopolskie;1214;proszowicki;1214012;gm.w Koniusza;Krakowski;8987;4382;4239;48,7593;47,1681
14;mazowieckie;1401;białobrzeski;1401063;gm.m-w. Wyśmierzyce;Radomski;2767;1365;1305;49,3314;47,163
12;małopolskie;1214;proszowicki;1214062;gm.w Radziemice;Krakowski;3329;1639;1570;49,234;47,1613
8;lubuskie;810;żagański;810082;gm.w Wymiarki;Zielonogórski;2218;1054;1046;47,5203;47,1596
26;świętokrzyskie;2609;sandomierski;2609022;gm.w Dwikozy;Tarnobrzeski;8650;4191;4079;48,4509;47,1561
32;zachodniopomorskie;3210;myśliborski;3210013;gm.m-w. Barlinek;Gorzowski;19220;9328;9061;48,5328;47,1436
14;mazowieckie;1411;makowski;1411062;gm.w Płoniawy-Bramura;Ostrołęcki;5244;2602;2472;49,6186;47,1396
2;dolnośląskie;209;legnicki;209032;gm.w Krotoszyce;Legnicki;3301;1618;1556;49,0154;47,1372
4;kujawsko-pomorskie;404;chełmiński;404062;gm.w Stolno;Toruński;5304;2563;2500;48,322;47,1342
24;śląskie;2415;wodzisławski;2415021;Radlin;Katowicki;17665;8493;8326;48,0781;47,1327
32;zachodniopomorskie;3206;gryfiński;3206083;gm.m-w. Trzcińsko-Zdrój;Szczeciński;5174;2510;2438;48,5118;47,1202
14;mazowieckie;1412;miński;1412052;gm.w Dębe Wielkie;Siedlecki;10684;5231;5034;48,9611;47,1172
32;zachodniopomorskie;3207;kamieński;3207023;gm.m-w. Golczewo;Szczeciński;5844;2853;2753;48,8193;47,1081
8;lubuskie;809;zielonogórski;809022;gm.w Bojadła;Zielonogórski;3282;1609;1546;49,025;47,1054
26;świętokrzyskie;2607;ostrowiecki;2607032;gm.w Bodzechów;Kielecki;13177;6368;6207;48,3266;47,1048
8;lubuskie;806;strzelecko-drezdenecki;806023;gm.m-w. Drezdenko;Gorzowski;17009;8255;8011;48,5331;47,0986
28;warmińsko-mazurskie;2802;braniewski;2802053;gm.m-w. Pieniężno;Elbląski;6111;2967;2878;48,5518;47,0954
24;śląskie;2478;Zabrze;2478011;Zabrze;;170924;82596;80494;48,3232;47,0934
22;pomorskie;2202;chojnicki;2202052;gm.w Konarzyny;Słupski;2285;1099;1076;48,0963;47,0897
30;wielkopolskie;3009;kolski;3009063;gm.m-w. Kłodawa;Koniński;12706;6171;5983;48,5676;47,088
2;dolnośląskie;219;świdnicki;219083;gm.m-w. Żarów;Wałbrzyski;12335;5971;5808;48,407;47,0855
8;lubuskie;804;nowosolski;804073;gm.m-w. Otyń;Zielonogórski;7079;3478;3333;49,1312;47,0829
14;mazowieckie;1424;pułtuski;1424052;gm.w Świercze;Ciechanowski;4643;2276;2186;49,02;47,0816
26;świętokrzyskie;2612;staszowski;2612053;gm.m-w. Połaniec;Tarnobrzeski;11683;5653;5500;48,3865;47,0769
30;wielkopolskie;3026;śremski;3026023;gm.m-w. Dolsk;Poznański;5908;2842;2781;48,1043;47,0718
4;kujawsko-pomorskie;404;chełmiński;404052;gm.w Papowo Biskupie;Toruński;4300;2117;2024;49,2326;47,0698
14;mazowieckie;1427;sierpecki;1427062;gm.w Szczutowo;Płocki;4245;2059;1998;48,5041;47,0671
10;łódzkie;1005;łowicki;1005042;gm.w Domaniewice;Skierniewicki;4653;2244;2190;48,227;47,0664
24;śląskie;2417;żywiecki;2417112;gm.w Rajcza;Bielski;8709;4191;4098;48,1226;47,0548
30;wielkopolskie;3013;leszczyński;3013022;gm.w Lipno;Leszczyński;8658;4172;4074;48,1866;47,0547
10;łódzkie;1020;zgierski;1020072;gm.w Parzęczew;Łódzki;5163;2495;2429;48,3246;47,0463
14;mazowieckie;1424;pułtuski;1424032;gm.w Pokrzywnica;Ciechanowski;5032;2442;2367;48,5294;47,039
22;pomorskie;2201;bytowski;2201063;gm.m-w. Miastko;Słupski;19315;9331;9081;48,3096;47,0153
4;kujawsko-pomorskie;415;toruński;415022;gm.w Chełmża;Toruński;9811;4726;4612;48,1704;47,0085
28;warmińsko-mazurskie;2814;olsztyński;2814082;gm.w Kolno;Olsztyński;3085;1510;1450;48,9465;47,0016
2;dolnośląskie;225;zgorzelecki;225033;gm.m-w. Bogatynia;Jeleniogórski;22633;10844;10636;47,9123;46,9933
8;lubuskie;802;krośnieński;802042;gm.w Dąbie;Zielonogórski;4923;2385;2313;48,4461;46,9835
18;podkarpackie;1862;Przemyśl;1862011;Przemyśl;;59779;28855;28084;48,2695;46,9797
6;lubelskie;617;świdnicki;617042;gm.w Rybczewice;Lubelski;3347;1614;1572;48,2223;46,9674
32;zachodniopomorskie;3205;gryficki;3205043;gm.m-w. Płoty;Szczeciński;8721;4250;4096;48,7329;46,9671
24;śląskie;2405;gliwicki;2405052;gm.w Rudziniec;Katowicki;10682;5130;5016;48,0247;46,9575
6;lubelskie;614;puławski;614032;gm.w Janowiec;Lubelski;3666;1771;1721;48,3088;46,9449
16;opolskie;1608;oleski;1608062;gm.w Rudniki;Częstochowski;8082;3891;3794;48,144;46,9438
6;lubelskie;664;Zamość;664011;Zamość;;62785;30409;29473;48,4335;46,9427
