teryt,powiat_miasto,zarazenia,zgony,data
0215,oawski,0.0,0.0,2021-08-31
0216,polkowicki,0.0,0.0,2021-08-31
0217,strzeliski,0.0,0.0,2021-08-31
0218,redzki,0.0,0.0,2021-08-31
0219,widnicki,0.0,0.0,2021-08-31
0220,trzebnicki,2.0,0.0,2021-08-31
0221,wabrzyski,0.0,0.0,2021-08-31
0222,woowski,1.0,0.0,2021-08-31
0223,wrocawski,2.0,0.0,2021-08-31
0224,zbkowicki,0.0,0.0,2021-08-31
0225,zgorzelecki,0.0,0.0,2021-08-31
0226,zotoryjski,0.0,0.0,2021-08-31
0261,Jelenia Gra,0.0,0.0,2021-08-31
0262,Legnica,4.0,0.0,2021-08-31
0264,Wrocaw,10.0,0.0,2021-08-31
0265,Wabrzych,1.0,0.0,2021-08-31
0401,aleksandrowski,0.0,0.0,2021-08-31
0402,brodnicki,0.0,0.0,2021-08-31
0403,bydgoski,1.0,0.0,2021-08-31
0404,chemiski,0.0,0.0,2021-08-31
0405,golubsko-dobrzyski,1.0,0.0,2021-08-31
0406,grudzidzki,0.0,0.0,2021-08-31
0407,inowrocawski,1.0,0.0,2021-08-31
0408,lipnowski,1.0,0.0,2021-08-31
0409,mogileski,0.0,0.0,2021-08-31
0410,nakielski,4.0,0.0,2021-08-31
0411,radziejowski,0.0,0.0,2021-08-31
0412,rypiski,0.0,0.0,2021-08-31
0413,spoleski,0.0,0.0,2021-08-31
0414,wiecki,1.0,0.0,2021-08-31
0415,toruski,0.0,0.0,2021-08-31
0416,tucholski,0.0,0.0,2021-08-31
0417,wbrzeski,0.0,0.0,2021-08-31
0418,wocawski,0.0,0.0,2021-08-31
0419,niski,0.0,0.0,2021-08-31
0461,Bydgoszcz,2.0,0.0,2021-08-31
0462,Grudzidz,0.0,0.0,2021-08-31
0463,Toru,4.0,0.0,2021-08-31
0464,Wocawek,0.0,0.0,2021-08-31
0601,bialski,5.0,0.0,2021-08-31
0602,bigorajski,2.0,0.0,2021-08-31
0603,chemski,0.0,0.0,2021-08-31
0604,hrubieszowski,0.0,0.0,2021-08-31
0605,janowski,1.0,0.0,2021-08-31
0606,krasnostawski,1.0,0.0,2021-08-31
0607,kranicki,0.0,0.0,2021-08-31
0608,lubartowski,0.0,0.0,2021-08-31
0609,lubelski,1.0,0.0,2021-08-31
0610,czyski,0.0,0.0,2021-08-31
0611,ukowski,1.0,0.0,2021-08-31
0612,opolski,0.0,0.0,2021-08-31
0613,parczewski,0.0,0.0,2021-08-31
0614,puawski,0.0,0.0,2021-08-31
0615,radzyski,0.0,0.0,2021-08-31
0616,rycki,0.0,0.0,2021-08-31
0617,widnicki,0.0,0.0,2021-08-31
0618,tomaszowski,0.0,0.0,2021-08-31
0619,wodawski,0.0,0.0,2021-08-31
0620,zamojski,0.0,0.0,2021-08-31
0661,Biaa Podlaska,1.0,0.0,2021-08-31
0662,Chem,0.0,0.0,2021-08-31
0663,Lublin,7.0,0.0,2021-08-31
0664,Zamo,0.0,0.0,2021-08-31
0801,gorzowski,1.0,0.0,2021-08-31
0802,kronieski,0.0,0.0,2021-08-31
0803,midzyrzecki,2.0,0.0,2021-08-31
0804,nowosolski,0.0,0.0,2021-08-31
0805,subicki,0.0,1.0,2021-08-31
0806,strzelecko-drezdenecki,0.0,0.0,2021-08-31
0807,sulciski,0.0,0.0,2021-08-31
0808,wiebodziski,0.0,0.0,2021-08-31
0809,zielonogrski,1.0,0.0,2021-08-31
0810,agaski,0.0,0.0,2021-08-31
0811,arski,0.0,0.0,2021-08-31
0812,wschowski,0.0,0.0,2021-08-31
0861,Gorzw Wielkopolski,1.0,0.0,2021-08-31
0862,Zielona Gra,0.0,0.0,2021-08-31
1001,bechatowski,3.0,0.0,2021-08-31
1002,kutnowski,0.0,0.0,2021-08-31
1003,aski,0.0,0.0,2021-08-31
1004,czycki,0.0,0.0,2021-08-31
1005,owicki,0.0,0.0,2021-08-31
1006,dzki wschodni,0.0,0.0,2021-08-31
1007,opoczyski,1.0,0.0,2021-08-31
1008,pabianicki,4.0,0.0,2021-08-31
1009,pajczaski,0.0,0.0,2021-08-31
1010,piotrkowski,1.0,0.0,2021-08-31
1011,poddbicki,1.0,0.0,2021-08-31
1012,radomszczaski,1.0,0.0,2021-08-31
1013,rawski,0.0,0.0,2021-08-31
1014,sieradzki,1.0,1.0,2021-08-31
1015,skierniewicki,0.0,0.0,2021-08-31
1016,tomaszowski,0.0,0.0,2021-08-31
1017,wieluski,1.0,0.0,2021-08-31
1018,wieruszowski,0.0,0.0,2021-08-31
1019,zduskowolski,0.0,0.0,2021-08-31
1020,zgierski,1.0,0.0,2021-08-31
1021,brzeziski,0.0,0.0,2021-08-31
1061,d,7.0,0.0,2021-08-31
1062,Piotrkw Trybunalski,0.0,0.0,2021-08-31
1063,Skierniewice,0.0,0.0,2021-08-31
1201,bocheski,1.0,0.0,2021-08-31
1202,brzeski,0.0,0.0,2021-08-31
1203,chrzanowski,0.0,0.0,2021-08-31
1204,dbrowski,1.0,0.0,2021-08-31
1205,gorlicki,0.0,0.0,2021-08-31
1206,krakowski,4.0,0.0,2021-08-31
1207,limanowski,0.0,0.0,2021-08-31
1208,miechowski,0.0,0.0,2021-08-31
1209,mylenicki,0.0,1.0,2021-08-31
1210,nowosdecki,1.0,0.0,2021-08-31
1211,nowotarski,2.0,0.0,2021-08-31
1212,olkuski,2.0,0.0,2021-08-31
1213,owicimski,0.0,0.0,2021-08-31
1214,proszowicki,0.0,0.0,2021-08-31
1215,suski,0.0,0.0,2021-08-31
1216,tarnowski,1.0,0.0,2021-08-31
1217,tatrzaski,0.0,0.0,2021-08-31
1218,wadowicki,1.0,0.0,2021-08-31
1219,wielicki,3.0,0.0,2021-08-31
1261,Krakw,17.0,0.0,2021-08-31
1262,Nowy Scz,2.0,0.0,2021-08-31
1263,Tarnw,2.0,0.0,2021-08-31
1401,biaobrzeski,0.0,0.0,2021-08-31
1402,ciechanowski,2.0,0.0,2021-08-31
1403,garwoliski,0.0,0.0,2021-08-31
1404,gostyniski,0.0,0.0,2021-08-31
1405,grodziski,0.0,0.0,2021-08-31
1406,grjecki,0.0,0.0,2021-08-31
1407,kozienicki,0.0,0.0,2021-08-31
1408,legionowski,0.0,0.0,2021-08-31
1409,lipski,1.0,0.0,2021-08-31
1410,osicki,1.0,0.0,2021-08-31
1411,makowski,0.0,0.0,2021-08-31
1412,miski,0.0,0.0,2021-08-31
1413,mawski,0.0,0.0,2021-08-31
1414,nowodworski,1.0,0.0,2021-08-31
1415,ostrocki,0.0,1.0,2021-08-31
1416,ostrowski,1.0,0.0,2021-08-31
1417,otwocki,0.0,0.0,2021-08-31
1418,piaseczyski,1.0,0.0,2021-08-31
1419,pocki,0.0,0.0,2021-08-31
1420,poski,1.0,0.0,2021-08-31
1421,pruszkowski,2.0,0.0,2021-08-31
1422,przasnyski,0.0,0.0,2021-08-31
1423,przysuski,0.0,0.0,2021-08-31
1424,putuski,0.0,0.0,2021-08-31
1425,radomski,0.0,0.0,2021-08-31
1426,siedlecki,0.0,0.0,2021-08-31
1427,sierpecki,0.0,0.0,2021-08-31
1428,sochaczewski,1.0,0.0,2021-08-31
1429,sokoowski,0.0,0.0,2021-08-31
1430,szydowiecki,0.0,0.0,2021-08-31
1432,warszawski zachodni,4.0,0.0,2021-08-31
1433,wgrowski,0.0,0.0,2021-08-31
1434,woomiski,2.0,0.0,2021-08-31
1435,wyszkowski,0.0,0.0,2021-08-31
1436,zwoleski,0.0,0.0,2021-08-31
1437,uromiski,0.0,0.0,2021-08-31
1438,yrardowski,0.0,0.0,2021-08-31
1461,Ostroka,0.0,0.0,2021-08-31
1462,Pock,0.0,0.0,2021-08-31
1463,Radom,0.0,0.0,2021-08-31
1464,Siedlce,1.0,0.0,2021-08-31
1465,Warszawa,29.0,0.0,2021-08-31
1601,brzeski,0.0,0.0,2021-08-31
1602,gubczycki,0.0,0.0,2021-08-31
1603,kdzierzysko-kozielski,0.0,0.0,2021-08-31
1604,kluczborski,1.0,0.0,2021-08-31
1605,krapkowicki,0.0,0.0,2021-08-31
1606,namysowski,0.0,0.0,2021-08-31
1607,nyski,3.0,1.0,2021-08-31
1608,oleski,0.0,0.0,2021-08-31
1609,opolski,3.0,0.0,2021-08-31
1610,prudnicki,2.0,0.0,2021-08-31
1611,strzelecki,2.0,0.0,2021-08-31
1661,Opole,1.0,0.0,2021-08-31
1801,bieszczadzki,0.0,0.0,2021-08-31
1802,brzozowski,0.0,0.0,2021-08-31
1803,dbicki,0.0,0.0,2021-08-31
1804,jarosawski,1.0,0.0,2021-08-31
1805,jasielski,0.0,0.0,2021-08-31
1806,kolbuszowski,0.0,0.0,2021-08-31
1807,kronieski,2.0,0.0,2021-08-31
1808,leajski,2.0,0.0,2021-08-31
1809,lubaczowski,1.0,0.0,2021-08-31
1810,acucki,2.0,0.0,2021-08-31
1811,mielecki,1.0,0.0,2021-08-31
1812,niaski,3.0,0.0,2021-08-31
1813,przemyski,4.0,0.0,2021-08-31
1814,przeworski,0.0,0.0,2021-08-31
1815,ropczycko-sdziszowski,0.0,0.0,2021-08-31
1816,rzeszowski,1.0,0.0,2021-08-31
1817,sanocki,0.0,0.0,2021-08-31
1818,stalowowolski,3.0,0.0,2021-08-31
1819,strzyowski,0.0,0.0,2021-08-31
1820,tarnobrzeski,1.0,0.0,2021-08-31
1821,leski,0.0,0.0,2021-08-31
1861,Krosno,0.0,0.0,2021-08-31
1862,Przemyl,2.0,0.0,2021-08-31
1863,Rzeszw,5.0,1.0,2021-08-31
1864,Tarnobrzeg,0.0,0.0,2021-08-31
2001,augustowski,1.0,0.0,2021-08-31
2002,biaostocki,1.0,0.0,2021-08-31
2003,bielski,3.0,0.0,2021-08-31
2004,grajewski,0.0,0.0,2021-08-31
2005,hajnowski,1.0,0.0,2021-08-31
2006,kolneski,0.0,0.0,2021-08-31
2007,omyski,1.0,0.0,2021-08-31
2008,moniecki,1.0,0.0,2021-08-31
2009,sejneski,1.0,0.0,2021-08-31
2010,siemiatycki,0.0,0.0,2021-08-31
2011,soklski,1.0,0.0,2021-08-31
2012,suwalski,0.0,0.0,2021-08-31
2013,wysokomazowiecki,3.0,0.0,2021-08-31
2014,zambrowski,3.0,0.0,2021-08-31
2061,Biaystok,9.0,0.0,2021-08-31
2062,oma,0.0,0.0,2021-08-31
2063,Suwaki,0.0,0.0,2021-08-31
2201,bytowski,0.0,0.0,2021-08-31
2202,chojnicki,2.0,0.0,2021-08-31
2203,czuchowski,1.0,0.0,2021-08-31
2204,gdaski,0.0,0.0,2021-08-31
2205,kartuski,0.0,0.0,2021-08-31
2206,kocierski,1.0,0.0,2021-08-31
2207,kwidzyski,0.0,0.0,2021-08-31
2208,lborski,0.0,0.0,2021-08-31
2209,malborski,0.0,0.0,2021-08-31
2210,nowodworski,1.0,0.0,2021-08-31
2211,pucki,0.0,0.0,2021-08-31
2212,supski,1.0,0.0,2021-08-31
2213,starogardzki,0.0,0.0,2021-08-31
2214,tczewski,0.0,0.0,2021-08-31
2215,wejherowski,1.0,0.0,2021-08-31
2216,sztumski,0.0,1.0,2021-08-31
2261,Gdask,10.0,4.0,2021-08-31
2262,Gdynia,5.0,0.0,2021-08-31
2263,Supsk,2.0,0.0,2021-08-31
2264,Sopot,1.0,0.0,2021-08-31
2401,bdziski,1.0,0.0,2021-08-31
2402,bielski,1.0,0.0,2021-08-31
2403,cieszyski,0.0,0.0,2021-08-31
2404,czstochowski,0.0,0.0,2021-08-31
2405,gliwicki,1.0,0.0,2021-08-31
2406,kobucki,2.0,0.0,2021-08-31
2407,lubliniecki,0.0,0.0,2021-08-31
2408,mikoowski,1.0,0.0,2021-08-31
2409,myszkowski,0.0,0.0,2021-08-31
2410,pszczyski,0.0,0.0,2021-08-31
2411,raciborski,3.0,0.0,2021-08-31
2412,rybnicki,0.0,0.0,2021-08-31
2413,tarnogrski,3.0,0.0,2021-08-31
2414,bierusko-ldziski,0.0,0.0,2021-08-31
2415,wodzisawski,2.0,0.0,2021-08-31
2416,zawierciaski,0.0,0.0,2021-08-31
2417,ywiecki,0.0,0.0,2021-08-31
2461,Bielsko-Biaa,3.0,0.0,2021-08-31
2462,Bytom,2.0,0.0,2021-08-31
2463,Chorzw,0.0,0.0,2021-08-31
2464,Czstochowa,0.0,0.0,2021-08-31
2465,Dbrowa Grnicza,0.0,0.0,2021-08-31
2466,Gliwice,0.0,0.0,2021-08-31
2467,Jastrzbie-Zdrj,0.0,0.0,2021-08-31
2468,Jaworzno,3.0,0.0,2021-08-31
2469,Katowice,5.0,0.0,2021-08-31
2470,Mysowice,0.0,0.0,2021-08-31
2471,Piekary lskie,0.0,0.0,2021-08-31
2472,Ruda lska,1.0,0.0,2021-08-31
2473,Rybnik,0.0,0.0,2021-08-31
2474,Siemianowice lskie,0.0,0.0,2021-08-31
2475,Sosnowiec,1.0,0.0,2021-08-31
2476,witochowice,0.0,0.0,2021-08-31
2477,Tychy,0.0,0.0,2021-08-31
2478,Zabrze,2.0,0.0,2021-08-31
2479,ory,0.0,0.0,2021-08-31
2601,buski,1.0,0.0,2021-08-31
2602,jdrzejowski,1.0,0.0,2021-08-31
2603,kazimierski,0.0,0.0,2021-08-31
2604,kielecki,1.0,0.0,2021-08-31
2605,konecki,0.0,0.0,2021-08-31
2606,opatowski,0.0,0.0,2021-08-31
2607,ostrowiecki,0.0,0.0,2021-08-31
2608,piczowski,0.0,0.0,2021-08-31
2609,sandomierski,1.0,0.0,2021-08-31
2610,skaryski,0.0,0.0,2021-08-31
2611,starachowicki,3.0,0.0,2021-08-31
2612,staszowski,2.0,0.0,2021-08-31
2613,woszczowski,0.0,0.0,2021-08-31
2661,Kielce,0.0,0.0,2021-08-31
2801,bartoszycki,0.0,0.0,2021-08-31
2802,braniewski,0.0,0.0,2021-08-31
2803,dziadowski,0.0,0.0,2021-08-31
2804,elblski,0.0,0.0,2021-08-31
2805,ecki,2.0,0.0,2021-08-31
2806,giycki,1.0,0.0,2021-08-31
2807,iawski,0.0,0.0,2021-08-31
2808,ktrzyski,0.0,0.0,2021-08-31
2809,lidzbarski,1.0,0.0,2021-08-31
2810,mrgowski,0.0,0.0,2021-08-31
2811,nidzicki,0.0,0.0,2021-08-31
2812,nowomiejski,0.0,0.0,2021-08-31
2813,olecki,0.0,0.0,2021-08-31
2814,olsztyski,1.0,0.0,2021-08-31
2815,ostrdzki,2.0,0.0,2021-08-31
2816,piski,1.0,0.0,2021-08-31
2817,szczycieski,0.0,1.0,2021-08-31
2818,godapski,0.0,0.0,2021-08-31
2819,wgorzewski,0.0,0.0,2021-08-31
2861,Elblg,2.0,0.0,2021-08-31
2862,Olsztyn,2.0,0.0,2021-08-31
3001,chodzieski,0.0,0.0,2021-08-31
3002,czarnkowsko-trzcianecki,0.0,0.0,2021-08-31
3003,gnienieski,1.0,0.0,2021-08-31
3004,gostyski,0.0,0.0,2021-08-31
3005,grodziski,0.0,0.0,2021-08-31
3006,jarociski,0.0,0.0,2021-08-31
3007,kaliski,0.0,0.0,2021-08-31
3008,kpiski,0.0,0.0,2021-08-31
3009,kolski,0.0,0.0,2021-08-31
3010,koniski,0.0,0.0,2021-08-31
3011,kociaski,0.0,0.0,2021-08-31
3012,krotoszyski,0.0,0.0,2021-08-31
3013,leszczyski,0.0,0.0,2021-08-31
3014,midzychodzki,0.0,0.0,2021-08-31
3015,nowotomyski,0.0,0.0,2021-08-31
3016,obornicki,0.0,0.0,2021-08-31
3017,ostrowski,0.0,0.0,2021-08-31
3018,ostrzeszowski,0.0,0.0,2021-08-31
3019,pilski,0.0,0.0,2021-08-31
3020,pleszewski,0.0,0.0,2021-08-31
3021,poznaski,2.0,0.0,2021-08-31
3022,rawicki,0.0,0.0,2021-08-31
3023,supecki,0.0,0.0,2021-08-31
3024,szamotulski,3.0,0.0,2021-08-31
3025,redzki,0.0,0.0,2021-08-31
3026,remski,0.0,0.0,2021-08-31
3027,turecki,0.0,0.0,2021-08-31
3028,wgrowiecki,0.0,0.0,2021-08-31
3029,wolsztyski,0.0,0.0,2021-08-31
3030,wrzesiski,0.0,0.0,2021-08-31
3031,zotowski,0.0,0.0,2021-08-31
3061,Kalisz,0.0,0.0,2021-08-31
3062,Konin,0.0,0.0,2021-08-31
3063,Leszno,0.0,0.0,2021-08-31
3064,Pozna,10.0,0.0,2021-08-31
3201,biaogardzki,0.0,0.0,2021-08-31
3202,choszczeski,0.0,0.0,2021-08-31
3203,drawski,0.0,0.0,2021-08-31
3204,goleniowski,0.0,0.0,2021-08-31
3205,gryficki,1.0,0.0,2021-08-31
3206,gryfiski,1.0,0.0,2021-08-31
3207,kamieski,4.0,1.0,2021-08-31
3208,koobrzeski,2.0,0.0,2021-08-31
3209,koszaliski,0.0,0.0,2021-08-31
3210,myliborski,0.0,0.0,2021-08-31
3211,policki,4.0,0.0,2021-08-31
3212,pyrzycki,0.0,0.0,2021-08-31
3213,sawieski,0.0,0.0,2021-08-31
3214,stargardzki,1.0,0.0,2021-08-31
3215,szczecinecki,0.0,0.0,2021-08-31
3216,widwiski,0.0,0.0,2021-08-31
3217,waecki,0.0,0.0,2021-08-31
3218,obeski,1.0,0.0,2021-08-31
3261,Koszalin,4.0,0.0,2021-08-31
3262,Szczecin,13.0,0.0,2021-08-31
3263,winoujcie,1.0,0.0,2021-08-31
0000,Cay kraj,390.0,7.0,2021-09-01
0201,bolesawiecki,1.0,0.0,2021-09-01
0202,dzieroniowski,0.0,0.0,2021-09-01
0203,gogowski,1.0,0.0,2021-09-01
0204,growski,0.0,1.0,2021-09-01
0205,jaworski,1.0,0.0,2021-09-01
0206,jeleniogrski,0.0,0.0,2021-09-01
0207,kamiennogrski,1.0,0.0,2021-09-01
0208,kodzki,0.0,0.0,2021-09-01
0209,legnicki,0.0,0.0,2021-09-01
0210,lubaski,0.0,0.0,2021-09-01
0211,lubiski,0.0,0.0,2021-09-01
0212,lwwecki,1.0,0.0,2021-09-01
0213,milicki,0.0,0.0,2021-09-01
0214,olenicki,0.0,0.0,2021-09-01
0215,oawski,3.0,0.0,2021-09-01
0216,polkowicki,0.0,0.0,2021-09-01
0217,strzeliski,0.0,0.0,2021-09-01
0218,redzki,0.0,0.0,2021-09-01
0219,widnicki,0.0,0.0,2021-09-01
0220,trzebnicki,0.0,0.0,2021-09-01
0221,wabrzyski,0.0,0.0,2021-09-01
0222,woowski,0.0,0.0,2021-09-01
0223,wrocawski,2.0,0.0,2021-09-01
0224,zbkowicki,0.0,0.0,2021-09-01
0225,zgorzelecki,0.0,0.0,2021-09-01
0226,zotoryjski,0.0,0.0,2021-09-01
0261,Jelenia Gra,0.0,0.0,2021-09-01
0262,Legnica,2.0,0.0,2021-09-01
0264,Wrocaw,6.0,0.0,2021-09-01
0265,Wabrzych,1.0,0.0,2021-09-01
0401,aleksandrowski,0.0,0.0,2021-09-01
0402,brodnicki,0.0,0.0,2021-09-01
0403,bydgoski,0.0,0.0,2021-09-01
0404,chemiski,3.0,0.0,2021-09-01
0405,golubsko-dobrzyski,0.0,0.0,2021-09-01
0406,grudzidzki,0.0,0.0,2021-09-01
0407,inowrocawski,1.0,0.0,2021-09-01
0408,lipnowski,0.0,0.0,2021-09-01
0409,mogileski,2.0,0.0,2021-09-01
0410,nakielski,1.0,0.0,2021-09-01
0411,radziejowski,0.0,0.0,2021-09-01
0412,rypiski,0.0,0.0,2021-09-01
0413,spoleski,0.0,0.0,2021-09-01
0414,wiecki,0.0,0.0,2021-09-01
0415,toruski,1.0,0.0,2021-09-01
0416,tucholski,0.0,0.0,2021-09-01
0417,wbrzeski,0.0,0.0,2021-09-01
0418,wocawski,1.0,0.0,2021-09-01
0419,niski,0.0,0.0,2021-09-01
0461,Bydgoszcz,3.0,0.0,2021-09-01
0462,Grudzidz,1.0,0.0,2021-09-01
0463,Toru,4.0,0.0,2021-09-01
0464,Wocawek,0.0,0.0,2021-09-01
0601,bialski,0.0,0.0,2021-09-01
0602,bigorajski,3.0,0.0,2021-09-01
0603,chemski,2.0,0.0,2021-09-01
0604,hrubieszowski,0.0,0.0,2021-09-01
0605,janowski,0.0,0.0,2021-09-01
0606,krasnostawski,2.0,0.0,2021-09-01
0607,kranicki,0.0,0.0,2021-09-01
0608,lubartowski,0.0,0.0,2021-09-01
0609,lubelski,4.0,0.0,2021-09-01
0610,czyski,0.0,0.0,2021-09-01
0611,ukowski,4.0,0.0,2021-09-01
0612,opolski,0.0,0.0,2021-09-01
0613,parczewski,0.0,0.0,2021-09-01
0614,puawski,1.0,0.0,2021-09-01
0615,radzyski,3.0,0.0,2021-09-01
0616,rycki,0.0,0.0,2021-09-01
0617,widnicki,3.0,0.0,2021-09-01
0618,tomaszowski,1.0,1.0,2021-09-01
0619,wodawski,0.0,0.0,2021-09-01
0620,zamojski,3.0,0.0,2021-09-01
0661,Biaa Podlaska,1.0,0.0,2021-09-01
0662,Chem,1.0,0.0,2021-09-01
0663,Lublin,11.0,0.0,2021-09-01
0664,Zamo,1.0,0.0,2021-09-01
0801,gorzowski,0.0,0.0,2021-09-01
0802,kronieski,0.0,0.0,2021-09-01
0803,midzyrzecki,0.0,0.0,2021-09-01
0804,nowosolski,0.0,0.0,2021-09-01
0805,subicki,0.0,0.0,2021-09-01
0806,strzelecko-drezdenecki,0.0,0.0,2021-09-01
0807,sulciski,0.0,0.0,2021-09-01
0808,wiebodziski,1.0,0.0,2021-09-01
0809,zielonogrski,0.0,0.0,2021-09-01
0810,agaski,0.0,0.0,2021-09-01
0811,arski,0.0,0.0,2021-09-01
0812,wschowski,1.0,0.0,2021-09-01
0861,Gorzw Wielkopolski,2.0,0.0,2021-09-01
0862,Zielona Gra,0.0,0.0,2021-09-01
1001,bechatowski,3.0,0.0,2021-09-01
1002,kutnowski,1.0,0.0,2021-09-01
1003,aski,1.0,0.0,2021-09-01
1004,czycki,0.0,0.0,2021-09-01
1005,owicki,2.0,0.0,2021-09-01
1006,dzki wschodni,0.0,0.0,2021-09-01
1007,opoczyski,0.0,0.0,2021-09-01
1008,pabianicki,1.0,0.0,2021-09-01
1009,pajczaski,0.0,0.0,2021-09-01
1010,piotrkowski,1.0,0.0,2021-09-01
1011,poddbicki,1.0,0.0,2021-09-01
1012,radomszczaski,6.0,0.0,2021-09-01
1013,rawski,0.0,0.0,2021-09-01
1014,sieradzki,0.0,0.0,2021-09-01
1015,skierniewicki,1.0,0.0,2021-09-01
1016,tomaszowski,1.0,1.0,2021-09-01
1017,wieluski,1.0,0.0,2021-09-01
1018,wieruszowski,0.0,0.0,2021-09-01
1019,zduskowolski,1.0,0.0,2021-09-01
1020,zgierski,1.0,0.0,2021-09-01
1021,brzeziski,0.0,0.0,2021-09-01
1061,d,12.0,1.0,2021-09-01
1062,Piotrkw Trybunalski,0.0,0.0,2021-09-01
1063,Skierniewice,2.0,0.0,2021-09-01
1201,bocheski,2.0,0.0,2021-09-01
1202,brzeski,2.0,0.0,2021-09-01
1203,chrzanowski,1.0,0.0,2021-09-01
1204,dbrowski,1.0,0.0,2021-09-01
1205,gorlicki,0.0,0.0,2021-09-01
1206,krakowski,7.0,0.0,2021-09-01
1207,limanowski,1.0,0.0,2021-09-01
1208,miechowski,0.0,0.0,2021-09-01
1209,mylenicki,0.0,0.0,2021-09-01
1210,nowosdecki,2.0,0.0,2021-09-01
1211,nowotarski,1.0,0.0,2021-09-01
1212,olkuski,0.0,0.0,2021-09-01
1213,owicimski,0.0,0.0,2021-09-01
1214,proszowicki,2.0,0.0,2021-09-01
1215,suski,0.0,0.0,2021-09-01
1216,tarnowski,2.0,0.0,2021-09-01
1217,tatrzaski,4.0,0.0,2021-09-01
1218,wadowicki,3.0,1.0,2021-09-01
1219,wielicki,3.0,0.0,2021-09-01
1261,Krakw,27.0,0.0,2021-09-01
1262,Nowy Scz,0.0,0.0,2021-09-01
1263,Tarnw,0.0,0.0,2021-09-01
1401,biaobrzeski,0.0,0.0,2021-09-01
1402,ciechanowski,1.0,0.0,2021-09-01
1403,garwoliski,0.0,0.0,2021-09-01
1404,gostyniski,1.0,0.0,2021-09-01
1405,grodziski,0.0,0.0,2021-09-01
1406,grjecki,1.0,0.0,2021-09-01
1407,kozienicki,1.0,0.0,2021-09-01
1408,legionowski,0.0,0.0,2021-09-01
1409,lipski,0.0,0.0,2021-09-01
1410,osicki,0.0,0.0,2021-09-01
1411,makowski,0.0,0.0,2021-09-01
1412,miski,0.0,0.0,2021-09-01
1413,mawski,1.0,0.0,2021-09-01
1414,nowodworski,0.0,0.0,2021-09-01
1415,ostrocki,0.0,0.0,2021-09-01
1416,ostrowski,0.0,0.0,2021-09-01
1417,otwocki,0.0,0.0,2021-09-01
1418,piaseczyski,1.0,0.0,2021-09-01
1419,pocki,0.0,0.0,2021-09-01
1420,poski,1.0,0.0,2021-09-01
1421,pruszkowski,1.0,1.0,2021-09-01
1422,przasnyski,0.0,0.0,2021-09-01
1423,przysuski,0.0,0.0,2021-09-01
1424,putuski,0.0,0.0,2021-09-01
1425,radomski,0.0,0.0,2021-09-01
1426,siedlecki,1.0,0.0,2021-09-01
1427,sierpecki,1.0,0.0,2021-09-01
1428,sochaczewski,0.0,0.0,2021-09-01
1429,sokoowski,0.0,0.0,2021-09-01
1430,szydowiecki,0.0,0.0,2021-09-01
1432,warszawski zachodni,3.0,0.0,2021-09-01
1433,wgrowski,0.0,0.0,2021-09-01
1434,woomiski,2.0,0.0,2021-09-01
1435,wyszkowski,1.0,0.0,2021-09-01
1436,zwoleski,0.0,0.0,2021-09-01
1437,uromiski,0.0,0.0,2021-09-01
1438,yrardowski,0.0,0.0,2021-09-01
1461,Ostroka,0.0,0.0,2021-09-01
1462,Pock,1.0,0.0,2021-09-01
1463,Radom,2.0,0.0,2021-09-01
1464,Siedlce,1.0,0.0,2021-09-01
1465,Warszawa,27.0,0.0,2021-09-01
1601,brzeski,1.0,0.0,2021-09-01
1602,gubczycki,0.0,0.0,2021-09-01
1603,kdzierzysko-kozielski,1.0,0.0,2021-09-01
1604,kluczborski,0.0,0.0,2021-09-01
1605,krapkowicki,0.0,0.0,2021-09-01
1606,namysowski,0.0,0.0,2021-09-01
1607,nyski,4.0,0.0,2021-09-01
1608,oleski,0.0,0.0,2021-09-01
1609,opolski,3.0,0.0,2021-09-01
1610,prudnicki,0.0,0.0,2021-09-01
1611,strzelecki,0.0,0.0,2021-09-01
1661,Opole,1.0,0.0,2021-09-01
1801,bieszczadzki,0.0,0.0,2021-09-01
1802,brzozowski,0.0,0.0,2021-09-01
1803,dbicki,1.0,0.0,2021-09-01
1804,jarosawski,1.0,0.0,2021-09-01
1805,jasielski,0.0,0.0,2021-09-01
1806,kolbuszowski,0.0,0.0,2021-09-01
1807,kronieski,1.0,0.0,2021-09-01
1808,leajski,2.0,0.0,2021-09-01
1809,lubaczowski,0.0,0.0,2021-09-01
1810,acucki,1.0,0.0,2021-09-01
1811,mielecki,1.0,0.0,2021-09-01
1812,niaski,1.0,0.0,2021-09-01
1813,przemyski,1.0,0.0,2021-09-01
1814,przeworski,0.0,0.0,2021-09-01
1815,ropczycko-sdziszowski,0.0,0.0,2021-09-01
1816,rzeszowski,0.0,0.0,2021-09-01
1817,sanocki,0.0,0.0,2021-09-01
1818,stalowowolski,2.0,0.0,2021-09-01
1819,strzyowski,0.0,0.0,2021-09-01
1820,tarnobrzeski,0.0,0.0,2021-09-01
1821,leski,3.0,0.0,2021-09-01
1861,Krosno,0.0,0.0,2021-09-01
1862,Przemyl,0.0,0.0,2021-09-01
1863,Rzeszw,2.0,0.0,2021-09-01
1864,Tarnobrzeg,1.0,0.0,2021-09-01
2001,augustowski,2.0,0.0,2021-09-01
2002,biaostocki,4.0,0.0,2021-09-01
2003,bielski,0.0,0.0,2021-09-01
