data,teryt,powiat,ludnosc,zaszczepieni,%_zaszczepieni
2021-08-08,0664,Zamość,62785,28524,45.431233574898464
2021-08-08,0801,gorzowski,72291,33240,45.98082748889903
2021-08-08,0802,krośnieński,54598,26252,48.08234733873036
2021-08-08,0803,międzyrzecki,57100,28788,50.4168126094571
2021-08-08,0804,nowosolski,85733,40797,47.586110365903444
2021-08-08,0805,słubicki,46944,23343,49.725204498977504
2021-08-08,0806,strzelecko-drezdenecki,48621,23277,47.874375269945084
2021-08-08,0807,sulęciński,35000,16438,46.96571428571429
2021-08-08,0808,świebodziński,55520,27547,49.616354466858795
2021-08-08,0809,zielonogórski,75673,37872,50.04691237297318
2021-08-08,0810,żagański,78148,36673,46.92762450734504
2021-08-08,0811,żarski,95423,45069,47.23075149597057
2021-08-08,0812,wschowski,38613,16394,42.45720353248906
2021-08-08,0861,Gorzów Wielkopolski,122589,63955,52.17025997438596
2021-08-08,0862,Zielona Góra,140892,78482,55.70365954064106
2021-08-08,1001,bełchatowski,112443,46878,41.69045649795897
2021-08-08,1002,kutnowski,95516,49272,51.585074751874025
2021-08-08,1003,łaski,49736,22653,45.54648544313978
2021-08-08,1004,łęczycki,49286,23449,47.57740534837479
2021-08-08,1005,łowicki,77614,39202,50.50892880150488
2021-08-08,1006,łódzki wschodni,72565,35823,49.366774615861644
2021-08-08,1007,opoczyński,75524,33348,44.15550023833483
2021-08-08,1008,pabianicki,118941,61087,51.35907718953094
2021-08-08,1009,pajęczański,50952,21888,42.95807819123881
2021-08-08,1010,piotrkowski,91208,40144,44.013683010262255
2021-08-08,1011,poddębicki,40906,19143,46.79753581381704
2021-08-08,1012,radomszczański,111696,51337,45.96135940409683
2021-08-08,1013,rawski,48385,20638,42.653714994316424
2021-08-08,1014,sieradzki,116918,53603,45.84666176294497
2021-08-08,1015,skierniewicki,38173,16382,42.91514945118277
2021-08-08,1016,tomaszowski,115735,53277,46.03361126711885
2021-08-08,1017,wieluński,75736,36321,47.95737826132883
2021-08-08,1018,wieruszowski,41984,19196,45.72217987804878
2021-08-08,1019,zduńskowolski,66064,30002,45.41353838701865
2021-08-08,1020,zgierski,165850,85463,51.530298462466085
2021-08-08,1021,brzeziński,30648,13956,45.53641346906813
2021-08-08,1061,Łódź,672185,390987,58.166576165787696
2021-08-08,1062,Piotrków Trybunalski,72250,37499,51.90173010380623
2021-08-08,1063,Skierniewice,47655,26535,55.68146049732452
2021-08-08,1201,bocheński,106947,46828,43.78617446024666
2021-08-08,1202,brzeski,93035,35062,37.68689202988122
2021-08-08,1203,chrzanowski,123664,64103,51.836427739681724
2021-08-08,1204,dąbrowski,58977,18843,31.949743120199397
2021-08-08,1205,gorlicki,108487,38676,35.650354420345295
2021-08-08,1206,krakowski,281440,150108,53.335702103467874
2021-08-08,1207,limanowski,132148,44306,33.52756000847534
2021-08-08,1208,miechowski,48464,25350,52.3068669527897
2021-08-08,1209,myślenicki,127972,54550,42.62651204951083
2021-08-08,1210,nowosądecki,217071,77136,35.53491714692428
2021-08-08,1211,nowotarski,191646,60734,31.690721434311175
2021-08-08,1212,olkuski,110471,57674,52.20736663920847
2021-08-08,1213,oświęcimski,152687,80592,52.782489668406605
2021-08-08,1214,proszowicki,43057,20232,46.988875211928374
2021-08-08,1215,suski,83761,37871,45.21316603192417
2021-08-08,1216,tarnowski,201230,70866,35.2164190230085
2021-08-08,1217,tatrzański,68049,22272,32.72935678702112
2021-08-08,1218,wadowicki,159662,73791,46.21700843030902
2021-08-08,1219,wielicki,130651,65055,49.79295987018852
2021-08-08,1261,Kraków,779966,490332,62.86581722793044
2021-08-08,1262,Nowy Sącz,83558,36750,43.98142607530099
2021-08-08,1263,Tarnów,107498,50968,47.41297512511861
2021-08-08,1401,białobrzeski,33329,14795,44.390770800204024
2021-08-08,1402,ciechanowski,88891,43188,48.58534609803017
2021-08-08,1403,garwoliński,108634,47579,43.79752195445257
2021-08-08,1404,gostyniński,44581,19954,44.758978039972185
2021-08-08,1405,grodziski,97462,52244,53.604481746732056
2021-08-08,1406,grójecki,97979,46924,47.89189520203309
2021-08-08,1407,kozienicki,59592,26217,43.99416028997181
2021-08-08,1408,legionowski,119882,68858,57.43814751171986
2021-08-08,1409,lipski,33598,13397,39.87439728555271
2021-08-08,1410,łosicki,30556,11296,36.96818955360649
2021-08-08,1411,makowski,44438,20031,45.07628606147892
2021-08-08,1412,miński,154951,76943,49.65634297293983
2021-08-08,1413,mławski,72269,32514,44.99024477991947
2021-08-08,1414,nowodworski,79265,41920,52.88588910616288
2021-08-08,1415,ostrołęcki,88497,30228,34.15709007084986
2021-08-08,1416,ostrowski,71790,29088,40.51817801922273
2021-08-08,1417,otwocki,124283,67766,54.525558604153424
2021-08-08,1418,piaseczyński,190606,115548,60.62138652508315
2021-08-08,1419,płocki,110742,50173,45.30620722038613
2021-08-08,1420,płoński,86671,38735,44.691996169422296
2021-08-08,1421,pruszkowski,166679,101753,61.04728250109493
2021-08-08,1422,przasnyski,52101,22319,42.83794936757452
2021-08-08,1423,przysuski,41126,18271,44.42688323688178
2021-08-08,1424,pułtuski,51741,23887,46.16648305985582
2021-08-08,1425,radomski,152190,58087,38.16742230107103
2021-08-08,1426,siedlecki,81385,26736,32.85126251766296
2021-08-08,1427,sierpecki,51534,22643,43.937982691038926
2021-08-08,1428,sochaczewski,84804,41214,48.599122682892315
2021-08-08,1429,sokołowski,53294,23299,43.717866926858555
2021-08-08,1430,szydłowiecki,39340,14660,37.26487036095577
2021-08-08,1432,warszawski zachodni,120144,70475,58.6587761353043
2021-08-08,1433,węgrowski,65410,27596,42.189267696070935
2021-08-08,1434,wołomiński,252408,125041,49.53923805901556
2021-08-08,1435,wyszkowski,74210,32485,43.77442393208463
2021-08-08,1436,zwoleński,35875,13168,36.70522648083624
2021-08-08,1437,żuromiński,38202,17807,46.61274278833569
2021-08-08,1438,żyrardowski,75370,35981,47.739153509353855
2021-08-08,1461,Ostrołęka,51656,23850,46.17082236332662
2021-08-08,1462,Płock,118268,64221,54.30124801298746
2021-08-08,1463,Radom,209296,101413,48.45434217567464
2021-08-08,1464,Siedlce,77813,33276,42.76406256024058
2021-08-08,1465,Warszawa,1794166,1191850,66.42919328534818
2021-08-08,1601,brzeski,89282,38087,42.65921462332833
2021-08-08,1602,głubczycki,45015,19549,43.427746306786624
2021-08-08,1603,kędzierzyńsko-kozielski,93001,40571,43.62426210470855
2021-08-08,1604,kluczborski,65026,28068,43.16427275243749
2021-08-08,1605,krapkowicki,63196,26021,41.17507437179568
2021-08-08,1606,namysłowski,42543,19088,44.86754577721364
2021-08-08,1607,nyski,134864,63004,46.716692371574325
2021-08-08,1608,oleski,63788,24151,37.86135323258293
2021-08-08,1609,opolski,123532,50508,40.88657190039828
2021-08-08,1610,prudnicki,54765,21685,39.59645759152743
2021-08-08,1611,strzelecki,73923,31122,42.100564100482934
2021-08-08,1661,Opole,127839,70314,55.00199469645414
2021-08-08,1801,bieszczadzki,21489,7375,34.31988459211689
2021-08-08,1802,brzozowski,65373,20703,31.669037676104818
2021-08-08,1803,dębicki,134991,45917,34.01486024994259
2021-08-08,1804,jarosławski,119727,42075,35.14244907163798
2021-08-08,1805,jasielski,112863,37853,33.53889228533709
2021-08-08,1806,kolbuszowski,62039,15749,25.385644513934785
2021-08-08,1807,krośnieński,111905,36624,32.7277601537018
2021-08-08,1808,leżajski,68996,21438,31.071366456026432
2021-08-08,1809,lubaczowski,54711,20840,38.09106029866023
2021-08-08,1810,łańcucki,81226,30076,37.02755275404427
2021-08-08,1811,mielecki,136441,50918,37.31869452730484
2021-08-08,1812,niżański,66221,19311,29.161444254843627
2021-08-08,1813,przemyski,73919,25136,34.004789025825566
2021-08-08,1814,przeworski,77979,26970,34.5862347555111
2021-08-08,1815,ropczycko-sędziszowski,74573,21358,28.640392635404233
2021-08-08,1816,rzeszowski,170550,59273,34.75403107593081
2021-08-08,1817,sanocki,93818,32816,34.97836236116736
2021-08-08,1818,stalowowolski,105431,36915,35.01342110005596
2021-08-08,1819,strzyżowski,61161,18852,30.823564035905232
2021-08-08,1820,tarnobrzeski,52720,17926,34.00227617602428
2021-08-08,1821,leski,26375,9000,34.12322274881517
2021-08-08,1861,Krosno,45944,19356,42.12954901619363
2021-08-08,1862,Przemyśl,59779,26927,45.04424630723164
2021-08-08,1863,Rzeszów,196638,92404,46.991934417559165
2021-08-08,1864,Tarnobrzeg,46360,22653,48.8632441760138
2021-08-08,2001,augustowski,57651,21487,37.27081923990911
2021-08-08,2002,białostocki,150845,59611,39.518048327753654
2021-08-08,2003,bielski,53695,19769,36.81720830617376
2021-08-08,2004,grajewski,46792,14266,30.488117626944778
2021-08-08,2005,hajnowski,41991,15683,37.34847943606963
2021-08-08,2006,kolneński,37887,11548,30.480111911737534
2021-08-08,2007,łomżyński,50819,15519,30.537790983687202
2021-08-08,2008,moniecki,40070,13012,32.47317194908909
2021-08-08,2009,sejneński,19689,7494,38.06186195337498
2021-08-08,2010,siemiatycki,43618,14909,34.180842771332934
2021-08-08,2011,sokólski,65883,26353,39.999696431552906
2021-08-08,2012,suwalski,35577,12162,34.18500716755207
2021-08-08,2013,wysokomazowiecki,56408,21384,37.909516380655226
2021-08-08,2014,zambrowski,43191,15779,36.53307402005047
2021-08-08,2061,Białystok,296958,139529,46.98610577926845
2021-08-08,2062,Łomża,62573,25730,41.11997187285251
2021-08-08,2063,Suwałki,69639,28676,41.17807550366892
2021-08-08,2201,bytowski,79114,33225,41.9963596834947
2021-08-08,2202,chojnicki,97661,44758,45.82996283060792
2021-08-08,2203,człuchowski,55835,25499,45.668487507835586
2021-08-08,2204,gdański,120327,62849,52.23183491651915
2021-08-08,2205,kartuski,141892,59812,42.15318693090519
2021-08-08,2206,kościerski,72923,32664,44.79245231271341
2021-08-08,2207,kwidzyński,82963,34888,42.05248122657088
2021-08-08,2208,lęborski,66083,30043,45.46252440113191
2021-08-08,2209,malborski,63204,31300,49.522182140370866
2021-08-08,2210,nowodworski,35438,16617,46.89034369885434
2021-08-08,2211,pucki,87568,43755,49.96688287959072
2021-08-08,2212,słupski,98832,44307,44.830621661000485
2021-08-08,2213,starogardzki,128210,54329,42.37500974962952
2021-08-08,2214,tczewski,115220,55647,48.29630272522132
2021-08-08,2215,wejherowski,219457,101586,46.28970595606429
2021-08-08,2216,sztumski,41104,19137,46.557512650836905
2021-08-08,2261,Gdańsk,470805,292623,62.15375792525568
2021-08-08,2262,Gdynia,244969,146618,59.85165469916601
2021-08-08,2263,Słupsk,89780,48053,53.523056359991095
2021-08-08,2264,Sopot,35286,21096,59.78575072266621
2021-08-08,2401,będziński,147259,81813,55.55721551823658
2021-08-08,2402,bielski,166348,84251,50.647437901267224
2021-08-08,2403,cieszyński,177536,81198,45.73607606344628
2021-08-08,2404,częstochowski,134106,63441,47.30660820544942
2021-08-08,2405,gliwicki,115416,55925,48.45515353157275
2021-08-08,2406,kłobucki,84330,39030,46.28246175738172
2021-08-08,2407,lubliniecki,76109,32077,42.14613252046407
2021-08-08,2408,mikołowski,99202,51145,51.55642023346303
2021-08-08,2409,myszkowski,70486,33232,47.14695116760775
2021-08-08,2410,pszczyński,111814,53167,47.549501851288746
2021-08-08,2411,raciborski,107410,45177,42.06032957825156
2021-08-08,2412,rybnicki,78166,36580,46.79784049330911
2021-08-08,2413,tarnogórski,140780,71781,50.98806648671687
2021-08-08,2414,bieruńsko-lędziński,59823,29516,49.3388830382963
2021-08-08,2415,wodzisławski,156579,70013,44.71416984397653
2021-08-08,2416,zawierciański,116672,59821,51.272798957761935
2021-08-08,2417,żywiecki,152199,70412,46.26311605201086
2021-08-08,2461,Bielsko-Biała,169756,91296,53.780720563632514
2021-08-08,2462,Bytom,163255,77974,47.76208998193011
2021-08-08,2463,Chorzów,106846,54478,50.98740242966513
2021-08-08,2464,Częstochowa,217530,115541,53.114972647450934
2021-08-08,2465,Dąbrowa Górnicza,118285,65099,55.03571881472714
2021-08-08,2466,Gliwice,177049,96234,54.354444249896915
2021-08-08,2467,Jastrzębie-Zdrój,88038,40418,45.90972080238079
2021-08-08,2468,Jaworzno,90368,45513,50.36406692634561
2021-08-08,2469,Katowice,290553,170125,58.55214022914924
2021-08-08,2470,Mysłowice,74559,38697,51.90117893212087
2021-08-08,2471,Piekary Śląskie,54702,28910,52.849987203392935
2021-08-08,2472,Ruda Śląska,136423,72454,53.109812861467645
2021-08-08,2473,Rybnik,137128,65369,47.67006008984306
2021-08-08,2474,Siemianowice Śląskie,66270,35734,53.92183491776068
2021-08-08,2475,Sosnowiec,197586,111184,56.271193303169255
2021-08-08,2476,Świętochłowice,49108,22819,46.46697075832858
2021-08-08,2477,Tychy,126871,69144,54.49945219947821
2021-08-08,2478,Zabrze,170924,77791,45.51204043902553
2021-08-08,2479,Żory,62844,29578,47.065750111386926
2021-08-08,2601,buski,71125,33031,46.44077328646748
2021-08-08,2602,jędrzejowski,84908,43094,50.753757007584674
2021-08-08,2603,kazimierski,33340,14611,43.82423515296941
2021-08-08,2604,kielecki,210992,87256,41.355122469098355
2021-08-08,2605,konecki,79072,34893,44.12813638203157
2021-08-08,2606,opatowski,51525,21806,42.32120329936924
2021-08-08,2607,ostrowiecki,107711,49638,46.08442963114259
2021-08-08,2608,pińczowski,38487,19036,49.46085691272378
2021-08-08,2609,sandomierski,76346,36154,47.3554606659157
2021-08-08,2610,skarżyski,73163,35257,48.18965870727007
2021-08-08,2611,starachowicki,88549,40000,45.17272922336785
2021-08-08,2612,staszowski,71250,31912,44.78877192982456
2021-08-08,2613,włoszczowski,44743,20451,45.70770846836377
2021-08-08,2661,Kielce,193415,104325,53.93842256288291
2021-08-08,2801,bartoszycki,56562,27278,48.226724656129555
2021-08-08,2802,braniewski,40776,18530,45.44339807730037
2021-08-08,2803,działdowski,64768,31361,48.42051630434783
2021-08-08,2804,elbląski,56986,26078,45.76211701119573
2021-08-08,2805,ełcki,91395,33132,36.25143607418349
2021-08-08,2806,giżycki,56227,26587,47.285112134739535
2021-08-08,2807,iławski,92644,42776,46.17244505850352
2021-08-08,2808,kętrzyński,61772,27483,44.49103153532345
2021-08-08,2809,lidzbarski,40852,18000,44.061490257514926
2021-08-08,2810,mrągowski,49439,20371,41.20431238495924
2021-08-08,2811,nidzicki,32638,13946,42.72933390526381
2021-08-08,2812,nowomiejski,43721,19109,43.70668557443791
2021-08-08,2813,olecki,33993,13402,39.425764127908685
2021-08-08,2814,olsztyński,127544,58682,46.009220347487926
2021-08-08,2815,ostródzki,103492,46160,44.60248135121555
2021-08-08,2816,piski,55833,21599,38.6850070746691
2021-08-08,2817,szczycieński,69089,29689,42.97210843983847
2021-08-08,2818,gołdapski,26489,11250,42.4704594359923
2021-08-08,2819,węgorzewski,22444,11140,49.63464623061843
2021-08-08,2861,Elbląg,118582,60996,51.43782361572583
2021-08-08,2862,Olsztyn,171249,93857,54.80732734205748
2021-08-08,3001,chodzieski,46824,24090,51.44797539723219
2021-08-08,3002,czarnkowsko-trzcianecki,86590,42246,48.788543711745
2021-08-08,3003,gnieźnieński,145068,73009,50.327432652273416
2021-08-08,3004,gostyński,75732,33422,44.13193894258702
2021-08-08,3005,grodziski,51929,25957,49.985557203104236
2021-08-08,3006,jarociński,71425,35324,49.45607280364018
2021-08-08,3007,kaliski,82911,34039,41.054866061198155
2021-08-08,3008,kępiński,56298,27141,48.209527869551316
2021-08-08,3009,kolski,86108,36522,42.414177544479024
2021-08-08,3010,koniński,129904,59705,45.9608634068235
2021-08-08,3011,kościański,78866,41217,52.26206476808765
2021-08-08,3012,krotoszyński,76998,35006,45.46351853294891
2021-08-08,3013,leszczyński,57911,25293,43.6756402065238
2021-08-08,3014,międzychodzki,36633,18854,51.46725629896542
2021-08-08,3015,nowotomyski,75576,37314,49.37281676722769
2021-08-08,3016,obornicki,59821,30755,51.41171160629211
2021-08-08,3017,ostrowski,161357,74850,46.38782327385859
2021-08-08,3018,ostrzeszowski,55265,23641,42.7775264634036
2021-08-08,3019,pilski,135477,67658,49.9405803199067
2021-08-08,3020,pleszewski,62763,29920,47.67139875404299
2021-08-08,3021,poznański,406590,237662,58.45249514252687
2021-08-08,3022,rawicki,60188,29868,49.624509869076896
2021-08-08,3023,słupecki,58959,29318,49.72608083583508
2021-08-08,3024,szamotulski,91745,52137,56.828165022617036
2021-08-08,3025,średzki,59149,31331,52.96961909753335
2021-08-08,3026,śremski,61492,29785,48.437195082287126
2021-08-08,3027,turecki,83599,37061,44.33186999844496
2021-08-08,3028,wągrowiecki,70096,33975,48.4692421821502
2021-08-08,3029,wolsztyński,57431,27128,47.23581341087566
2021-08-08,3030,wrzesiński,78037,40263,51.5947563335341
2021-08-08,3031,złotowski,69161,30406,43.964083804456266
2021-08-08,3061,Kalisz,99106,50176,50.62861986156236
2021-08-08,3062,Konin,72539,38575,53.178290299011564
2021-08-08,3063,Leszno,62854,32923,52.3801190059503
2021-08-08,3064,Poznań,532048,349172,65.62791327098307
2021-08-08,3201,białogardzki,47304,20182,42.66446812108913
2021-08-08,3202,choszczeński,47970,23515,49.02022097144048
2021-08-08,3203,drawski,56482,25656,45.42332070394108
2021-08-08,3204,goleniowski,82310,38758,47.08783865872919
2021-08-08,3205,gryficki,59844,28556,47.71739856961433
2021-08-08,3206,gryfiński,81289,39413,48.485034875567415
2021-08-08,3207,kamieński,46692,23141,49.56095262571747
2021-08-08,3208,kołobrzeski,79300,41571,52.422446406052956
2021-08-08,3209,koszaliński,66505,30334,45.61160814976318
2021-08-08,3210,myśliborski,65373,28001,42.83266792100714
2021-08-08,3211,policki,81584,42082,51.58119239066483
2021-08-08,3212,pyrzycki,39202,17377,44.32682006020101
2021-08-08,3213,sławieński,55777,25544,45.79665453502339
2021-08-08,3214,stargardzki,120132,58397,48.61069490227416
2021-08-08,3215,szczecinecki,77258,36995,47.885008672241064
2021-08-08,3216,świdwiński,46394,21613,46.585765400698364
2021-08-08,3217,wałecki,52707,25068,47.56104502248279
2021-08-08,3218,łobeski,36486,16365,44.85282025982569
2021-08-08,3261,Koszalin,106235,56029,52.74062220548783
2021-08-08,3262,Szczecin,398255,222004,55.744184002711826
2021-08-08,3263,Świnoujście,40948,21863,53.392107062616
2021-08-09,0201,bolesławiecki,89762,38487,42.87671843318999
2021-08-09,0202,dzierżoniowski,99935,43206,43.234102166408164
2021-08-09,0203,głogowski,88447,44151,49.91803000667066
2021-08-09,0204,górowski,34552,14634,42.35355406344061
2021-08-09,0205,jaworski,49734,22526,45.29295853942977
2021-08-09,0206,karkonoski,63333,28970,45.74234601234743
2021-08-09,0207,kamiennogórski,42824,21198,49.500280216700915
2021-08-09,0208,kłodzki,156283,70796,45.29987266689275
2021-08-09,0209,legnicki,55110,25198,45.723099256033386
2021-08-09,0210,lubański,53852,24953,46.336254920894305
2021-08-09,0211,lubiński,105896,51571,48.69966759839843
2021-08-09,0212,lwówecki,45599,20222,44.34746376017018
2021-08-09,0213,milicki,36800,17477,47.49184782608696
2021-08-09,0214,oleśnicki,107268,51628,48.12991758958869
2021-08-09,0215,oławski,76733,38705,50.44114005708104
2021-08-09,0216,polkowicki,62997,27054,42.94490213819706
2021-08-09,0217,strzeliński,43221,20823,48.177969042826405
2021-08-09,0218,średzki,55508,26339,47.4508179001225
2021-08-09,0219,świdnicki,156015,75080,48.1235778611031
2021-08-09,0220,trzebnicki,85226,42624,50.0129068594091
