teryt,municipality,%_vaccinated
2816013,gm.m-w. Biała Piska,37.81
0618042,gm.w Krynice,37.7965
1216153,gm.m-w. Żabno,37.7903
1819012,gm.w Czudec,37.777
2201052,gm.w Lipnica,37.7547
1426062,gm.w Paprotnia,37.7449
0601122,gm.w Rokitno,37.7429
1407022,gm.w Głowaczów,37.7337
1202062,gm.w Iwkowa,37.715
0602053,gm.m-w. Frampol,37.7125
1425103,gm.m-w. Skaryszew,37.71
1603062,gm.w Reńska Wieś,37.6913
2002143,gm.m-w. Zabłudów,37.6838
0607083,gm.m-w. Urzędów,37.6789
2005032,gm.w Czeremcha,37.6632
2009032,gm.w Krasnopol,37.6464
1811022,gm.w Borowa,37.6138
0603153,gm.m-w. Rejowiec,37.6013
0609152,gm.w Wysokie,37.5833
1611022,gm.w Jemielnica,37.5831
1820022,gm.w Gorzyce,37.5785
0612012,gm.w Chodel,37.5306
1608033,gm.m-w. Olesno,37.4887
2012092,gm.w Wiżajny,37.473
0615082,gm.w Wohyń,37.4712
2011032,gm.w Korycin,37.4527
0610042,gm.w Milejów,37.4128
0607042,gm.w Gościeradów,37.4109
1425042,gm.w Jastrzębia,37.4002
0618072,gm.w Rachanie,37.4
1014032,gm.w Brąszewice,37.3712
1425072,gm.w Kowala,37.3666
1210163,gm.m-w. Stary Sącz,37.3051
1813082,gm.w Przemyśl,37.249
0204022,gm.w Jemielno,37.243
3007102,gm.w Szczytniki,37.2323
1807083,gm.m-w. Rymanów,37.23
1814022,gm.w Adamówka,37.2174
2213132,gm.w Zblewo,37.177
3013062,gm.w Wijewo,37.1732
0607072,gm.w Trzydnik Duży,37.1674
1603042,gm.w Pawłowiczki,37.1582
0620122,gm.w Sułów,37.1506
0618112,gm.w Tomaszów Lubelski,37.1502
1201092,gm.w Żegocina,37.1372
2010023,gm.m-w. Drohiczyn,37.1298
1425082,gm.w Pionki,37.1224
1410062,gm.w Stara Kornica,37.1167
1433022,gm.w Grębków,37.1052
0601032,gm.w Biała Podlaska,37.0994
0607092,gm.w Wilkołaz,37.0599
1436012,gm.w Kazanów,37.0503
1804042,gm.w Jarosław,37.0502
1422023,gm.m-w. Chorzele,37.0422
2207022,gm.w Gardeja,37.0097
2405082,gm.w Wielowieś,36.9868
1014062,gm.w Goszczanów,36.981
1210092,gm.w Łącko,36.9504
1216053,gm.m-w. Radłów,36.9117
2003072,gm.w Rudka,36.899
0611032,gm.w Adamów,36.8899
0606102,gm.w Siennica Różana,36.8868
1804032,gm.w Chłopice,36.8573
1811062,gm.w Padew Narodowa,36.8421
1207122,gm.w Tymbark,36.8039
0603092,gm.w Ruda-Huta,36.7903
2604112,gm.w Mniów,36.7734
2010052,gm.w Mielnik,36.7711
1210152,gm.w Rytro,36.7537
1434082,gm.w Poświętne,36.7527
2009052,gm.w Sejny,36.6641
1805092,gm.w Skołyszyn,36.6592
1813062,gm.w Medyka,36.6519
0603113,gm.m-w. Siedliszcze,36.6135
1813032,gm.w Fredropol,36.603
2008013,gm.m-w. Goniądz,36.553
0605072,gm.w Potok Wielki,36.549
2817083,gm.m-w. Wielbark,36.5397
1816102,gm.w Lubenia,36.5361
2012052,gm.w Raczki,36.5017
1425092,gm.w Przytyk,36.4883
1204073,gm.m-w. Szczucin,36.4573
1207042,gm.w Jodłownik,36.4346
1425022,gm.w Gózd,36.4278
1813072,gm.w Orły,36.4251
1210052,gm.w Kamionka Wielka,36.4044
1001052,gm.w Kluki,36.3966
2001052,gm.w Nowinka,36.3698
1210032,gm.w Gródek nad Dunajcem,36.3194
2805032,gm.w Kalinowo,36.2969
0605012,gm.w Batorz,36.2876
1210042,gm.w Grybów,36.2792
1605032,gm.w Strzeleczki,36.2757
2013072,gm.w Nowe Piekuty,36.2421
0616022,gm.w Kłoczew,36.2246
0607062,gm.w Szastarka,36.1765
0603032,gm.w Chełm,36.1415
2212042,gm.w Główczyce,36.1261
1216162,gm.w Szerzyny,36.0928
1816052,gm.w Dynów,36.0591
0602112,gm.w Potok Górny,36.0369
0609022,gm.w Borzechów,36.0339
1805042,gm.w Jasło,35.9956
1415012,gm.w Baranowo,35.9907
1813023,gm.m-w. Dubiecko,35.9558
2215062,gm.w Linia,35.9344
1802013,gm.m-w. Brzozów,35.9131
1216103,gm.m-w. Tuchów,35.9032
2014052,gm.w Zambrów,35.8493
1820043,gm.m-w. Nowa Dęba,35.8301
1816063,gm.m-w. Głogów Małopolski,35.8285
2007022,gm.w Łomża,35.7828
2201012,gm.w Borzytuchom,35.7752
1801083,gm.m-w. Ustrzyki Dolne,35.7737
2008043,gm.m-w. Knyszyn,35.7522
2810042,gm.w Piecki,35.7512
1807062,gm.w Krościenko Wyżne,35.7436
1814032,gm.w Gać,35.7299
2005092,gm.w Narewka,35.7224
0613012,gm.w Dębowa Kłoda,35.7216
2012032,gm.w Jeleniewo,35.7098
2007082,gm.w Wizna,35.707
1207032,gm.w Dobra,35.678
1810022,gm.w Białobrzegi,35.6464
1211082,gm.w Łapsze Niżne,35.6173
1426122,gm.w Wodynie,35.5774
1807072,gm.w Miejsce Piastowe,35.571
1814073,gm.m-w. Sieniawa,35.5454
1821033,gm.m-w. Lesko,35.5177
2207062,gm.w Sadlinki,35.5048
1821052,gm.w Solina,35.4614
1603032,gm.w Cisek,35.4583
2014042,gm.w Szumowo,35.4486
1813042,gm.w Krasiczyn,35.4022
1807043,gm.m-w. Jedlicze,35.3831
2005052,gm.w Dubicze Cerkiewne,35.3803
1809072,gm.w Stary Dzików,35.3398
0615032,gm.w Czemierniki,35.3341
2013102,gm.w Wysokie Mazowieckie,35.2973
2403092,gm.w Istebna,35.2922
0603042,gm.w Dorohusk,35.2634
0607102,gm.w Zakrzówek,35.2124
1207092,gm.w Mszana Dolna,35.1629
0601172,gm.w Tuczna,35.1251
1811073,gm.m-w. Przecław,35.1174
1426012,gm.w Domanice,35.1145
1426032,gm.w Kotuń,35.0766
1818042,gm.w Radomyśl nad Sanem,35.0702
1416072,gm.w Ostrów Mazowiecka,35.0699
1410042,gm.w Platerów,35.0259
1216122,gm.w Wietrzychowice,34.9898
1803042,gm.w Dębica,34.8957
2004011,Grajewo,34.8611
1202042,gm.w Dębno,34.8587
1811042,gm.w Gawłuszowice,34.8273
0611082,gm.w Stoczek Łukowski,34.814
1816023,gm.m-w. Błażowa,34.8039
2805052,gm.w Stare Juchy,34.785
1816042,gm.w Chmielnik,34.7732
2003052,gm.w Brańsk,34.7646
0620082,gm.w Radecznica,34.7072
0608053,gm.m-w. Kamionka,34.6326
0605022,gm.w Chrzanów,34.6034
1205062,gm.w Łużna,34.5896
2007043,gm.m-w. Nowogród,34.5682
1812053,gm.m-w. Nisko,34.5578
1813052,gm.w Krzywcza,34.5345
1436032,gm.w Przyłęk,34.4952
1210102,gm.w Łososina Dolna,34.4828
2407032,gm.w Ciasna,34.4613
1813012,gm.w Bircza,34.4359
1810032,gm.w Czarna,34.4312
1820032,gm.w Grębów,34.4056
1205023,gm.m-w. Biecz,34.3985
0615052,gm.w Komarówka Podlaska,34.3818
2012082,gm.w Szypliszki,34.3718
2002082,gm.w Poświętne,34.3713
1426082,gm.w Siedlce,34.3474
1809042,gm.w Lubaczów,34.3259
2004053,gm.m-w. Szczuczyn,34.3177
1216032,gm.w Lisia Góra,34.3053
1430032,gm.w Mirów,34.2835
2004043,gm.m-w. Rajgród,34.2717
2014022,gm.w Kołaki Kościelne,34.2609
2005073,gm.m-w. Kleszczele,34.2608
1216063,gm.m-w. Ryglice,34.2511
1216072,gm.w Rzepiennik Strzyżewski,34.2222
1610013,gm.m-w. Biała,34.2185
1817042,gm.w Komańcza,34.2141
1422042,gm.w Jednorożec,34.2019
1821012,gm.w Baligród,34.1905
1608013,gm.m-w. Dobrodzień,34.1276
1812012,gm.w Harasiuki,34.0883
2010082,gm.w Perlejewo,34.0792
1204032,gm.w Gręboszów,34.0772
2407072,gm.w Pawonków,34.059
2010042,gm.w Grodzisk,34.0348
0602102,gm.w Obsza,34.0294
1810052,gm.w Markowa,34.0278
1207072,gm.w Limanowa,34.0233
0603102,gm.w Sawin,34.0225
1204023,gm.m-w. Dąbrowa Tarnowska,33.9642
1808022,gm.w Grodzisko Dolne,33.9317
1814062,gm.w Przeworsk,33.8832
2010072,gm.w Nurzec-Stacja,33.8666
0611072,gm.w Stanin,33.8323
1817073,gm.m-w. Zagórz,33.8204
1216143,gm.m-w. Zakliczyn,33.8146
1415083,gm.m-w. Myszyniec,33.7726
1808032,gm.w Kuryłówka,33.7193
1605042,gm.w Walce,33.7179
0610052,gm.w Puchaczów,33.6957
1207052,gm.w Kamienica,33.6928
1805053,gm.m-w. Kołaczyce,33.6659
1817082,gm.w Zarszyn,33.658
0610012,gm.w Cyców,33.6464
2006022,gm.w Grabowo,33.6299
1804052,gm.w Laszki,33.6231
1813092,gm.w Stubno,33.6008
1803072,gm.w Żyraków,33.5995
1805112,gm.w Tarnowiec,33.592
1205072,gm.w Moszczenica,33.5854
1807023,gm.m-w. Dukla,33.5314
0608132,gm.w Uścimów,33.4936
2805022,gm.w Ełk,33.4929
2005042,gm.w Czyże,33.4717
1211102,gm.w Ochotnica Dolna,33.4588
0607052,gm.w Kraśnik,33.4391
3007022,gm.w Brzeziny,33.3391
1819043,gm.m-w. Strzyżów,33.2781
2010032,gm.w Dziadkowice,33.2589
1210142,gm.w Podegrodzie,33.2462
1202052,gm.w Gnojnik,33.2045
1804112,gm.w Wiązownica,33.1942
2005062,gm.w Hajnówka,33.1936
0613032,gm.w Milanów,33.1722
2003032,gm.w Bielsk Podlaski,33.1641
0613062,gm.w Siemień,33.1611
0608112,gm.w Ostrówek,33.1313
0608103,gm.m-w. Ostrów Lubelski,33.1228
0615022,gm.w Borki,33.1152
1205102,gm.w Uście Gorlickie,33.0523
2008063,gm.m-w. Mońki,33.0382
0615042,gm.w Kąkolewnica,32.9735
0601042,gm.w Drelów,32.878
2006042,gm.w Mały Płock,32.8645
2013082,gm.w Sokoły,32.8403
2003062,gm.w Orla,32.8279
2012012,gm.w Bakałarzewo,32.8049
1818062,gm.w Zaleszany,32.8012
1811032,gm.w Czermin,32.7867
0603082,gm.w Rejowiec Fabryczny,32.7791
0611092,gm.w Trzebieszów,32.7596
1811083,gm.m-w. Radomyśl Wielki,32.7424
2817052,gm.w Rozogi,32.7269
1807033,gm.m-w. Iwonicz-Zdrój,32.7153
1807102,gm.w Jaśliska,32.6267
1426092,gm.w Skórzec,32.6257
1804102,gm.w Roźwienica,32.6136
1802042,gm.w Haczów,32.5872
1415022,gm.w Czarnia,32.5647
1807012,gm.w Chorkówka,32.5329
2001032,gm.w Bargłów Kościelny,32.484
0608032,gm.w Firlej,32.4829
1811102,gm.w Wadowice Górne,32.4761
2008032,gm.w Jaświły,32.4724
1815043,gm.m-w. Sędziszów Małopolski,32.4701
1803032,gm.w Czarna,32.4365
2002123,gm.m-w. Tykocin,32.4307
1803052,gm.w Jodłowa,32.4294
1807092,gm.w Wojaszówka,32.4145
1205052,gm.w Lipinki,32.4118
1807052,gm.w Korczyna,32.3342
1811092,gm.w Tuszów Narodowy,32.2874
2205042,gm.w Sierakowice,32.1644
2007013,gm.m-w. Jedwabne,32.136
0602032,gm.w Biłgoraj,32.1202
1814092,gm.w Zarzecze,32.1037
0611042,gm.w Krzywda,32.0688
0605032,gm.w Dzwola,32.024
1819052,gm.w Wiśniowa,31.9354
2007092,gm.w Zbójna,31.9261
1805032,gm.w Dębowiec,31.8521
1804092,gm.w Rokietnica,31.834
1817052,gm.w Sanok,31.7286
2007072,gm.w Śniadowo,31.6477
0608092,gm.w Niedźwiada,31.6338
2010062,gm.w Milejczyce,31.6099
0615072,gm.w Ulan-Majorat,31.6001
1821042,gm.w Olszanica,31.5649
2008072,gm.w Trzcianne,31.5526
1817022,gm.w Besko,31.4992
0602063,gm.m-w. Goraj,31.3784
2012042,gm.w Przerośl,31.3725
1608072,gm.w Zębowice,31.3106
0615062,gm.w Radzyń Podlaski,31.2709
1210133,gm.m-w. Piwniczna-Zdrój,31.2643
1210082,gm.w Łabowa,31.251
2007052,gm.w Piątnica,31.2488
2008052,gm.w Krypno,31.1869
1815022,gm.w Ostrów,31.1734
1809082,gm.w Wielkie Oczy,31.1358
1801032,gm.w Czarna,31.1186
0602082,gm.w Księżpol,31.104
1808053,gm.m-w. Nowa Sarzyna,31.0345
1210122,gm.w Nawojowa,30.9627
0605042,gm.w Godziszów,30.9619
2001022,gm.w Augustów,30.9552
1211112,gm.w Raba Wyżna,30.9284
0602022,gm.w Aleksandrów,30.9269
1211092,gm.w Nowy Targ,30.9146
0608063,gm.m-w. Kock,30.9143
1415062,gm.w Lelis,30.8793
1216022,gm.w Gromnik,30.8646
1819032,gm.w Niebylec,30.7962
1217042,gm.w Kościelisko,30.7545
1812063,gm.m-w. Rudnik nad Sanem,30.7463
2004062,gm.w Wąsosz,30.6805
0608072,gm.w Lubartów,30.6623
1812073,gm.m-w. Ulanów,30.6428
1207082,gm.w Łukowica,30.6128
1204012,gm.w Bolesław,30.5878
1204052,gm.w Olesno,30.5247
1804082,gm.w Radymno,30.5161
2007032,gm.w Miastkowo,30.5028
1806023,gm.m-w. Kolbuszowa,30.4976
1415052,gm.w Kadzidło,30.4679
1604032,gm.w Lasowice Wielkie,30.4572
1816072,gm.w Hyżne,30.4292
2013062,gm.w Kulesze Kościelne,30.3238
1416082,gm.w Stary Lubotyń,30.2514
1207112,gm.w Słopnice,30.1981
1812042,gm.w Krzeszów,30.1798
1207062,gm.w Laskowa,30.0915
0601102,gm.w Międzyrzec Podlaski,30.0882
1211132,gm.w Spytkowice,30.0476
1803063,gm.m-w. Pilzno,30.0115
2805042,gm.w Prostki,29.9376
2002152,gm.w Zawady,29.933
1815012,gm.w Iwierzyce,29.8384
1207102,gm.w Niedźwiedź,29.8008
2006032,gm.w Kolno,29.7717
0611062,gm.w Serokomla,29.7394
2007062,gm.w Przytuły,29.7232
1808042,gm.w Leżajsk,29.6307
1426132,gm.w Zbuczyn,29.5534
2006053,gm.m-w. Stawiski,29.5271
1804073,gm.m-w. Pruchnik,29.4904
1810062,gm.w Rakszawa,29.4588
0610022,gm.w Ludwin,29.443
1815033,gm.m-w. Ropczyce,29.3975
1608052,gm.w Radłów,29.2827
1217032,gm.w Bukowina Tatrzańska,29.1416
1814082,gm.w Tryńcza,29.1245
1805072,gm.w Nowy Żmigród,28.9936
1204062,gm.w Radgoszcz,28.6462
1805062,gm.w Krempna,28.5173
0602132,gm.w Tereszpol,28.5088
0611102,gm.w Wojcieszków,28.471
1817062,gm.w Tyrawa Wołoska,28.3401
1415072,gm.w Łyse,28.1655
0611052,gm.w Łuków,28.1528
1802052,gm.w Jasienica Rosielna,28.1166
1426112,gm.w Wiśniew,28.1088
2010092,gm.w Siemiatycze,28.0949
1812022,gm.w Jarocin,27.9806
1819022,gm.w Frysztak,27.781
1805022,gm.w Brzyska,27.6866
2013052,gm.w Kobylin-Borzymy,27.6366
1818032,gm.w Pysznica,27.5959
1803023,gm.m-w. Brzostek,27.5494
1205082,gm.w Ropa,27.3483
1217052,gm.w Poronin,27.2813
1816113,gm.m-w. Sokołów Małopolski,27.2238
1802032,gm.w Dydnia,27.1113
2004032,gm.w Radziłów,27.0555
1211052,gm.w Jabłonka,27.0285
1806042,gm.w Niwiska,26.7887
1817032,gm.w Bukowsko,26.7619
1806052,gm.w Raniżów,26.761
1815052,gm.w Wielopole Skrzyńskie,26.7359
0608122,gm.w Serniki,26.691
1802022,gm.w Domaradz,26.54
1806032,gm.w Majdan Królewski,26.4601
1211072,gm.w Lipnica Wielka,25.7651
2006062,gm.w Turośl,25.7579
1805082,gm.w Osiek Jasielski,25.182
2004022,gm.w Grajewo,24.9307
1816082,gm.w Kamień,23.861
1211142,gm.w Szaflary,23.5268
1806062,gm.w Dzikowiec,23.3488
1818022,gm.w Bojanów,23.2778
1806012,gm.w Cmolas,23.2194
1812032,gm.w Jeżowe,22.9505
1217022,gm.w Biały Dunajec,22.7742
1211032,gm.w Czarny Dunajec,21.4102
